w1,w2,w3,w4,w5,w6
-0.322272008096292,0.305504256569136,12.0430068237337,-0.287455529590855,-0.448292740294594,1.40000511855641
-0.378272940981498,0.1810468585858,12.3973923010178,-0.150865693276669,-0.52596889962768,1.40000877096373
-0.397083687521946,0.0675233033567211,12.6905018748051,-0.0280672290087464,-0.55189364113353,1.40001773223207
-0.390058407236503,-0.047642740536146,12.9836120308466,0.0942060695258557,-0.541832613841739,1.40001419745268
-0.358247703218474,-0.157047289297186,13.2767220923574,0.20729325669384,-0.497268062296885,1.40001482414472
-0.304412606505628,-0.253829691340741,13.5698319762765,0.303347965643815,-0.422060730325301,1.40001509025592
-0.232813788508019,-0.332155350335395,13.8629420757845,0.375921935076164,-0.322172459597372,1.40001740459373
-0.148879460302181,-0.387619593651886,14.1560528949383,0.420465540795376,-0.205183889564637,1.40002168359412
-0.0416248531603356,-0.420213464853668,14.5042107912174,0.433908845462829,-0.0558296758003438,1.40003348156443
0.0391431783155322,-0.420011823828542,14.7688156916517,0.415509515284384,0.0565341213828912,1.40003906896275
0.114239346454206,-0.399329065022024,15.0334217206215,0.374617470628366,0.160898765019411,1.40004405068313
0.179713768166337,-0.360170054849243,15.2980271011788,0.31445420327085,0.251759944321541,1.4000322555917
0.232337166877741,-0.305469841598206,15.5626332995898,0.239314853543901,0.324616655720119,1.40004998159901
0.269757247680292,-0.238932268136892,15.8272390339112,0.154321960857888,0.376222968784222,1.40003450457286
0.291704911310684,-0.157287055409014,16.117614289987,0.0563568425590495,0.406157408817027,1.40004841844112
0.294150339529104,-0.0810650577034065,16.3780721782307,-0.029697895229543,0.408945075694102,1.40004638165148
0.281188194494854,-0.00634406346499657,16.6385300249721,-0.10874200299085,0.390263976199429,1.40004297695782
0.254529843718191,0.0630898610943027,16.8989873858706,-0.176366303410871,0.352538304879937,1.40004003659442
0.216617315624987,0.124005357404738,17.1594441854999,-0.229071276175174,0.299205762586893,1.4000376947486
0.170456305033451,0.173880996621597,17.419900602843,-0.264456711229325,0.234484161675619,1.40003648385643
0.112663207220711,0.21476612458736,17.7137197730341,-0.282103130594223,0.15365539735921,1.40003659978512
0.0536042052191951,0.238345125911966,18.0075390506429,-0.276421421428701,0.0712405823426448,1.40003728532706
0.0068135218874247,0.245010953813102,18.2525725528225,-0.255407236122127,0.00608143375486527,1.40003977231738
-0.0351802678303457,0.240864952188546,18.4976059428487,-0.221992252228277,-0.0522601487347776,1.40003632710278
-0.0704473252456386,0.227325924892464,18.7426393020172,-0.17900052119506,-0.101093045662857,1.40003823129628
-0.0975929812978291,0.206211325431809,18.9876727344075,-0.129704773245287,-0.138478696650075,1.40003859220834
-0.115818408554019,0.179621767397756,19.232706163367,-0.0776426053532734,-0.163319930022643,1.40003783395584
-0.125051733563754,0.148885887422781,19.4849279572977,-0.0249295599774778,-0.175518938406876,1.40003804539849
-0.125797964583232,0.123643709571382,19.685215504526,0.0138559101952336,-0.175977343754032,1.40003458430002
-0.121290934314279,0.0988760146002078,19.8855025545166,0.0481520977638187,-0.169086221318592,1.40003052381195
-0.112283599300498,0.0755586473626899,20.0857889395387,0.0766114498495845,-0.155909033857478,1.40002579922841
-0.0996892549362813,0.0544999935617521,20.2860746067759,0.0981922766496624,-0.137736951332289,1.40002080665252
-0.0845423409718393,0.0363125343724776,20.4863595698522,0.112202018859723,-0.116030156528802,1.4000159636623
-0.0679520601313828,0.0213917402012983,20.6866438761047,0.118325802425462,-0.0923516351221873,1.40001156870047
-0.0438489820713398,0.00597459131211657,20.9740938581927,0.113556577474424,-0.0580610820502766,1.4000066619187
-0.0222414027572591,-0.00269567425949472,21.2615428705898,0.0942844098648519,-0.0274028620108274,1.40000213181224
-0.0096261441233625,-0.00540714138081249,21.4718855469886,0.0726553092421462,-0.00954048471817617,1.40000182498616
-0.00063940134570462,-0.00581002790501326,21.6822281055189,0.0463686974389693,0.00315604618725914,1.40000079894427
0.00366263494375408,-0.00499025017638645,21.857229446411,0.0222297648183847,0.00920579635662773,1.40000085172038
0.00488183126229092,-0.00368706189748846,22.0322307793915,-0.0027949966653285,0.0108749060219942,1.40000076721668
0.00297636197947548,-0.00245237826119758,22.207232096925,-0.027570578393534,0.00810600651299375,1.40000057329435
-0.000832789347640762,-0.00187862031948243,22.3501759049259,-0.0468344798160652,0.00264521848713922,1.40000025891518
-0.00653698711150017,-0.002002107061516,22.4931196669504,-0.0645883724163227,-0.00550795935746819,1.39999966580067
-0.0139530663890894,-0.00308480025613113,22.6360633533293,-0.0802796298916162,-0.0160954272832245,1.39999875138618
-0.0228442881935568,-0.00535879229617303,22.7790069260161,-0.0934048961794943,-0.0287835762245851,1.39999742614566
-0.0329257022030339,-0.00901877256106281,22.9219503418366,-0.10352261674574,-0.0431709370519403,1.39999567196711
-0.0438708008575582,-0.0142153040949005,23.064893556327,-0.11026439442321,-0.0587974916908883,1.39999348807343
-0.0617178663137971,-0.0255458310436284,23.2867698801078,-0.113397834219107,-0.0843063997579059,1.39998929088294
-0.0793187266186742,-0.0409257561084213,23.5086454752921,-0.107096056144465,-0.109522441084017,1.39998434608133
-0.0951639664713381,-0.0601392234776163,23.7305202407372,-0.0912860834947879,-0.132318145284241,1.39997887563011
-0.107778423910791,-0.0826353206767962,23.9523941280674,-0.0664679878673085,-0.150612938699962,1.39997331817558
-0.115811029890144,-0.107546274139987,24.1742671556947,-0.0336962292206689,-0.162499297408174,1.39996811333203
-0.118118932768879,-0.133723972311491,24.3961394097951,0.00546755298878031,-0.16636113206174,1.39996363202651
-0.113842057381545,-0.15979411396618,24.6180110313951,0.0490292244964248,-0.160978624892077,1.39996016347613
-0.0987000539417306,-0.189604874708405,24.8924768275481,0.105512134583385,-0.140470820045844,1.39995756634381
-0.0725624174923226,-0.213871343015639,25.1669422676551,0.160328590334445,-0.104481503097609,1.39995646614998
-0.0362434173712741,-0.229642097143276,25.4414076572584,0.208537136168911,-0.0541279963558824,1.39995693189262
0.00849545845574143,-0.234317823553829,25.7158732316142,0.245488386841276,0.00814290036312168,1.39995830793957
0.0590427856392217,-0.225901533413077,25.990339100508,0.267214012962937,0.0786897119614311,1.39995978939051
0.112104999510741,-0.203209695860802,26.2648052082612,0.270768035627097,0.152910508106113,1.39996054890586
0.163933887841066,-0.166029227903366,26.5392713608684,0.254496048592919,0.225560691343391,1.39996015081487
0.224032736639654,-0.095994350173481,26.9030545926791,0.202241470362016,0.310054627243172,1.39995758616786
0.266354057915757,-0.00692707511592691,27.2668367981193,0.118675688068913,0.369912629779482,1.39995238812847
0.283711847683315,0.0933777673738567,27.6306175809391,0.0119605604273917,0.395038263351391,1.39994697333265
0.275784607256966,0.178110290133569,27.9328337700459,-0.085930251568551,0.384748711213073,1.39994485982275
0.246571112434947,0.257388075920442,28.2350496339668,-0.183816435859329,0.344723939728142,1.39994414371567
0.196968964444591,0.324896826060132,28.5372655937174,-0.273450120190885,0.276173175717039,1.39994518946299
0.129626581587927,0.37483771404135,28.8394819451003,-0.346922323232782,0.182763656887315,1.39994751153598
0.0487973657613855,0.402439058520601,29.1416990106296,-0.397368486661786,0.0704110528253031,1.39995201647822
-0.0399532913349237,0.404414674046202,29.4439171414269,-0.419622334902405,-0.0531302325546234,1.39995767170105
-0.13017221069803,0.37930584250557,29.7461365475982,-0.410719287477378,-0.178861190675896,1.39996349312394
-0.224339276126499,0.319954589006797,30.0838433440503,-0.363434108436817,-0.310245565622542,1.39996695623902
-0.302619955931285,0.231306778606073,30.4215510768753,-0.279941559439937,-0.419620912651183,1.39997120641626
-0.357048573094785,0.120072399364993,30.7592592804793,-0.167272348094236,-0.495848532445961,1.39997167807069
-0.381758170284234,-0.00468388918869346,31.0969675136722,-0.0356122863521552,-0.530712858496592,1.39997113137966
-0.373628264584961,-0.132366310530289,31.4346755870791,0.102699312333725,-0.51982779028757,1.39997074985863
-0.332653572730143,-0.251841301636569,31.7723836684284,0.234413038484936,-0.463153804384873,1.39997163176674
-0.26199746626496,-0.352503124150234,32.1100922336371,0.346728068819639,-0.365074290827862,1.39997487138972
-0.153841031754207,-0.432473147272055,32.4925987857138,0.436712540190666,-0.214716230347423,1.39998064914403
-0.0277722596217366,-0.467467479203675,32.8751076079634,0.476329558037089,-0.0393163882514947,1.39999137173335
0.10156283513141,-0.453386720902129,33.257619280784,0.460500188099412,0.140710925467689,1.40000133242617
0.21909583174289,-0.391866401923287,33.6401337629744,0.391179719751758,0.304344930020583,1.4000108610587
0.311256352971993,-0.290066797376992,34.0226504150149,0.277097188498939,0.43266190234273,1.40001710439661
0.36767163612939,-0.159758785236134,34.4051683776781,0.132581614747736,0.511188967166902,1.40002066738495
0.382438000671504,-0.0158411517008003,34.7876867321882,-0.0243552535105392,0.531692251527283,1.40002033417352
0.35480843282935,0.125513480039779,35.1702050560356,-0.174398905026525,0.493129909908726,1.40002085239361
0.289204223082112,0.2488473397382,35.5527235163025,-0.299474259151093,0.401676248957307,1.40002212360302
0.193605989488916,0.341936879389322,35.9386547921306,-0.385633953568345,0.268470590014366,1.40002058214685
0.0809572721092348,0.394561574755386,36.3245874694496,-0.422314872096063,0.111568465304023,1.40003298664174
-0.0345715656606002,0.402902602435998,36.7105227072195,-0.406940557307323,-0.0492584423529245,1.40004046513709
-0.139061954276147,0.368608123050865,37.0964604342966,-0.34381096052479,-0.194595668850189,1.40004727377225
-0.220660521108735,0.298335738223385,37.4823995636262,-0.243344224164842,-0.307919096732791,1.4000502807491
-0.271055919146672,0.202654040179304,37.8683389545839,-0.120453154709207,-0.377657463132461,1.40005051173666
-0.286422372987099,0.0944742992053102,38.2542777545866,0.00766584552912849,-0.398507585981631,1.40004702928486
-0.267711695878189,-0.0127571466043518,38.6402154278165,0.123989868851704,-0.371844191058978,1.40004215195469
-0.220271178451938,-0.106847158837602,39.0261518297661,0.214033036277148,-0.305178716432907,1.40003785212114
-0.152862599105729,-0.178376070911569,39.4120873043769,0.267773076910766,-0.210787510904613,1.4000358070397
-0.0762414658887466,-0.221746945247308,39.7980225666849,0.280881084773857,-0.103720669773537,1.40003652051448
-0.00151473345711069,-0.235635379262591,40.1839583533177,0.255087986370557,0.000493935398337468,1.4000392993973
0.0614775939275005,-0.222802485020702,40.5698950080613,0.19765415104135,0.0881126213369568,1.40004217416917
0.105520338742453,-0.189327424413869,40.9558322690238,0.120041197730769,0.149073453873154,1.40004311913664
0.126927455907644,-0.143399012148774,41.3417693456221,0.0359998911259233,0.178261523515909,1.40004065714604
0.12770607284736,-0.103138198005234,41.6546165329965,-0.0272618684400894,0.178690501585393,1.40003205135166
0.115531093163517,-0.064897408213519,41.9674621333401,-0.0791589288894203,0.160986718190363,1.40002709701604
0.0935061880318298,-0.0322486561112888,42.2803061801569,-0.114792892251858,0.129530975718643,1.40001973011799
0.0656273676054817,-0.00764917134287167,42.5931488011339,-0.131233823504057,0.0899443532155321,1.40001320548041
0.0443376898695511,0.0044317478016015,42.8192042342152,-0.130711194803059,0.0597909698495186,1.40000824428457
0.0239495939798745,0.0117228004365067,43.0452589973561,-0.120276461347423,0.0309578716361697,1.4000051900211
0.00597755286468745,0.0146095258630304,43.2713132908859,-0.101013971299973,0.00557528491496506,1.40000285828688
-0.00827763715367886,0.013801068636004,43.4973673220102,-0.0745231757441169,-0.0145301352425926,1.40000162537534
-0.0178054489008399,0.0102712245881729,43.7234212254836,-0.0428271376696738,-0.0279411214425084,1.40000100622214
-0.0219485033229235,0.00518311591105959,43.949475069938,-0.00825192077863873,-0.0337361175026684,1.40000083262331
-0.0204421352323619,-0.000196073255623473,44.1755288812115,0.0267126508520907,-0.0315443689065417,1.4000006759711
-0.0133523307196142,-0.00461260102322923,44.4033497408382,0.0598019264910018,-0.0214583719906741,1.40000015028587
-0.00121976631610737,-0.00679245817999337,44.6311704669663,0.0883081374403532,-0.00423952460623818,1.39999893173082
0.0150297800769744,-0.0056740643350777,44.8589909246294,0.110075728896198,0.0188097334016764,1.39999678070071
0.0341512045815223,-0.000445688542523631,45.0868109490071,0.123355549701366,0.0459381751521595,1.39999361599751
0.0546549664895586,0.00938972493454982,45.3146303772646,0.126912034746125,0.0750509955936403,1.3999895131557
0.0748976725982304,0.0239688331153981,45.5424490744953,0.120101628957631,0.103836743612151,1.3999846961663
0.0931828235326885,0.0430440465542991,45.7702669521437,0.102917933259817,0.129908544399629,1.39997950159673
0.110875577541157,0.0724043084985804,46.0567186940519,0.0676307950317946,0.155291612761821,1.39997307435429
0.119989134848172,0.105797092676174,46.3431691784168,0.019641893175094,0.168662192824602,1.39996734138668
0.118309922003059,0.140420806820593,46.6296186403638,-0.0370608817522313,0.166896638321498,1.39996317603133
0.104551397592308,0.172963140157054,46.9160674401615,-0.0974837902111824,0.148169809903499,1.399960949883
0.0785180287467783,0.199894771353566,47.2025159770272,-0.156053619054818,0.112184741577775,1.39996054493162
0.0411738676652238,0.217793058041331,47.4889645751578,-0.207097452235066,0.060270901652655,1.39996134796213
-0.00538914441410801,0.223670967330059,47.7754134192647,-0.245340083353653,-0.00465891160159042,1.39996274388004
-0.0598337970969872,0.21478513224667,48.070994850986,-0.266760741745659,-0.0807394526432825,1.39996361584108
-0.116569276363111,0.189381425190796,48.366576177304,-0.266500394982178,-0.160155963646642,1.39996145802399
-0.170812132636444,0.147435947543723,48.6621571488232,-0.242956141021447,-0.236210875983133,1.39996019051055
-0.217650526028295,0.0903761939770198,48.9577376453951,-0.196567622097982,-0.302023398628409,1.39995768973451
-0.252484998553629,0.0210582938367978,49.2533175258375,-0.129848419716667,-0.351148282810598,1.3999541581757
-0.271454642714021,-0.0563952630676897,49.548896622908,-0.0472292040067847,-0.378168525576465,1.39995006421918
-0.271401075814301,-0.140218660382122,49.8567961451735,0.0492503005052453,-0.378669488420757,1.39994983388406
-0.249667247042305,-0.220850227488722,50.164694876266,0.148380922358531,-0.348887579322133,1.3999430287349
-0.2066129128871,-0.291626222458135,50.4725929067436,0.241483962227763,-0.289298356835839,1.39994234527719
-0.144506742565276,-0.346281479226391,50.7804908407042,0.320066499103519,-0.203044253442823,1.39994396938214
-0.0673969696320697,-0.379522272508734,51.0883893632525,0.376602347641626,-0.095761335512495,1.39994759656875
0.0191854076154576,-0.387532761412561,51.3962888645782,0.405253976126839,0.0248406361749652,1.39995208188005
0.10866457612305,-0.368367717746334,51.704189447396,0.402445452640564,0.149587130528445,1.39995695615294
0.19396264124906,-0.322193673518151,52.0120910049857,0.367241280970885,0.268597297098078,1.39996094465071
0.272092555322839,-0.246308046665927,52.3388068844645,0.296561239127725,0.377702892812792,1.39997160498009
0.330178908032275,-0.14800528327992,52.6655241387162,0.197035025772475,0.458935503213607,1.39997239710264
0.362443239285293,-0.034813235152442,52.9922420575834,0.0771227084502294,0.504192114439277,1.399974861637
0.365350246008593,0.0842150227340682,53.3189598635325,-0.0526025298414555,0.508542557001863,1.39997310421996
0.337969816710849,0.199302874238855,53.645677646606,-0.180441909599076,0.470652902894726,1.39997590571082
0.282113596195865,0.300816703462636,53.9723955910242,-0.294709069567332,0.393036957712883,1.39997483373169
0.202215780692194,0.380137014812496,54.2991143678337,-0.384827306777433,0.281856999057021,1.39998195346317
0.0947723843303938,0.433635839162185,54.6578451665149,-0.446042629080483,0.132244065548038,1.39998581907965
-0.022544174789136,0.446649365869682,55.0165776605425,-0.461146556963269,-0.0311730611893356,1.39999378375428
-0.137559284826747,0.41780894731238,55.3753125233616,-0.428401350558348,-0.191401614020326,1.40000560739066
-0.238354655110464,0.350102622341831,55.734049798118,-0.351444051121399,-0.331811684520036,1.40001214695859
-0.314607945664265,0.250532277234662,56.0927886266507,-0.238871956760673,-0.438002666561552,1.40001565840679
-0.358736369972183,0.129326445093226,56.4515279740618,-0.103231643395501,-0.499395839546439,1.40001691806758
-0.36672153245338,-0.00119687235884116,56.8102669585612,0.0404694681066578,-0.510386678661751,1.40001399402634
-0.338519943560155,-0.127990163312654,57.1690057363736,0.176528856493588,-0.470921980942706,1.40001613916624
-0.276212986204376,-0.241063712946029,57.5363271597524,0.292721335595044,-0.383914253732506,1.40001513294464
-0.187896583356356,-0.326238127197819,57.9036493872941,0.373048409310107,-0.260683169764455,1.40002098327914
-0.0841600240816961,-0.375885080567904,58.2709730380892,0.409487893680585,-0.116002835016128,1.40002654931976
0.0230084559790472,-0.386561941937262,58.6382985402497,0.399457167354598,0.033373481880839,1.40003435813512
0.121692959335033,-0.3592537576955,59.0056258285345,0.346011423810948,0.170816422425702,1.40003997437726
0.201473396867454,-0.299077626751808,59.3729546441113,0.257322795578397,0.281780003936207,1.40004580094193
0.254626026429267,-0.214500988766911,59.7402842975791,0.14551355935819,0.355502911411187,1.4000464987174
0.276954945958798,-0.116185591132613,60.1076139960574,0.025028388516511,0.38614793089551,1.40004576945081
0.268154299337823,-0.0156102900366589,60.4749429900247,-0.0892726369022845,0.373328759477954,1.40004171349786
0.231666571969732,0.0763462181600276,60.8422709739589,-0.183996247427326,0.321890807224829,1.40003842091378
0.174008021999907,0.150739170218726,61.2099376969478,-0.248928121034782,0.240973606899948,1.40003113111427
0.103943832802458,0.201309987695188,61.5776038143761,-0.27803122369167,0.142853550178388,1.40003429659215
0.0311283169347659,0.225316450390528,61.9452702861358,-0.270334055663245,0.041047121146289,1.40003506896236
-0.0351810862127329,0.223532738890418,62.3129374813359,-0.229735023558497,-0.0514959650809989,1.40003721366079
-0.0873253122415684,0.199873032318757,62.6806051386908,-0.164304812827318,-0.124073489038628,1.40003819187457
-0.120182978949339,0.160617195505424,63.0482727860547,-0.0850284551929074,-0.169542736703788,1.40003773630915
-0.131727431508045,0.113359585392436,63.415939854071,-0.0041787212614451,-0.185096467629593,1.40003419803827
-0.123134610850736,0.0658353862166649,63.783605683745,0.0664372385144583,-0.172416057988666,1.40002804052269
-0.0984381626310138,0.0247919001541066,64.1512696881069,0.117124114797443,-0.137185894675378,1.40002033504516
-0.071514523297108,0.000157179394503149,64.4422295622332,0.138857956782989,-0.0989985424939725,1.40001388023665
-0.0419301013799783,-0.0160705593981337,64.7331882137716,0.142873743154643,-0.0571321616079519,1.40000888902017
-0.0133274830302751,-0.0236601161215901,65.0241459287819,0.129658965003113,-0.0167056874130599,1.4000050206103
0.0109142348248653,-0.0234135511064028,65.3151030064478,0.101371474841807,0.0175329683785535,1.40000245401136
0.0280086363746863,-0.0170423087883268,65.606059702481,0.0616186147605739,0.0416720288177268,1.40000118645656
0.0360414520714792,-0.00695107453305013,65.8970162513951,0.0150985120277413,0.0530231530402971,1.40000111146066
0.0355018575394655,0.0015330498403115,66.1196224239915,-0.0217476472799081,0.0522751085116392,1.40000058462202
0.0292029984093332,0.00924306571995068,66.342228551023,-0.056976701434354,0.043398465323755,1.40000040451259
0.0175889102065753,0.0149333651076096,66.5648345748845,-0.0882302125677387,0.0270179433100688,1.39999940320153
0.00146403444903805,0.0174950427739132,66.7874403984097,-0.113369248263112,0.00426172474993343,1.39999777728043
-0.0180508424339793,0.016032671999334,67.0100458807486,-0.130600282649064,-0.0232958827939437,1.39999507978878
-0.0395837052975433,0.0099309934863464,67.2326508788992,-0.138579472439026,-0.0537283493988769,1.39999170319383
-0.061591014143659,-0.00109662074202272,67.4552552645623,-0.136493645542831,-0.0848673476286987,1.39998747401635
-0.082746445770432,-0.0172584747095388,67.6812493572991,-0.123840913068526,-0.114853515401093,1.39998270986994
-0.101023712866653,-0.0379689531092225,67.9072426748678,-0.100958756685889,-0.140835784758008,1.39997795559451
-0.114844496395081,-0.0623995478802366,68.1332352343762,-0.0688542223605764,-0.160594320762296,1.39997340243239
-0.122840314562031,-0.0893852538839026,68.3592271074681,-0.0291100856744205,-0.17220267675496,1.39996946913019
-0.123939758791402,-0.117481885054714,68.585218414106,0.0161941839356013,-0.174150103506609,1.399966420925
-0.117440259876414,-0.14504183661358,68.8112093102477,0.0645905416577331,-0.165442349587623,1.39996440872791
-0.103060420033839,-0.170303974305052,69.0371999676153,0.11335251215626,-0.145675242048143,1.39996345288843
-0.0678980300774126,-0.19965463516432,69.3707556053536,0.179992963172886,-0.0969177884917055,1.3999636694661
-0.0183649340320879,-0.214885260031745,69.7043114097323,0.232429648430981,-0.0279374836108599,1.39996458342678
0.0345223586149577,-0.213132521731463,70.0022031631071,0.261030841037087,0.0458817053459863,1.39996623014989
0.0912844744649671,-0.194985510194605,70.3000947733226,0.268308410848477,0.125233417551407,1.39996299151541
0.147122760542583,-0.159958418211315,70.597985956059,0.252104644531606,0.203399748218586,1.39996179550048
0.196993217472038,-0.109036720817228,70.895876603483,0.212320745779803,0.273324284737138,1.39995908523842
0.23605472927424,-0.0447004952294526,71.1937666422695,0.151010632643256,0.328223830243806,1.39995586661581
0.260121549948128,0.0292048586069498,71.4916559307365,0.0722663023719834,0.362233895279386,1.39995179546084
0.26590295907946,0.110994524599257,71.8018252206005,-0.021976232941598,0.370755583362819,1.3999540132309
0.250124685144233,0.191378346246846,72.1119937772178,-0.120806750547845,0.349181873812167,1.39994531448362
0.212728137253583,0.263618343923608,72.4221615679986,-0.215447029244615,0.297391506674372,1.39994524352305
0.15561478906182,0.32125700446718,72.7323292085219,-0.297172199961795,0.218036600390832,1.39994670950381
0.0825444602852379,0.35871409734572,73.0424975703969,-0.358100914551338,0.11634548235777,1.39995163606329
-0.00114275992525442,0.371823794272269,73.3526670513459,-0.391974175929529,-0.000237281862353415,1.39995591617994
-0.0898283618384657,0.357992202008328,73.6659190888142,-0.394635419545922,-0.12387131276027,1.39996694162479
-0.175416376847022,0.316757207853844,73.9791721958007,-0.364211981345867,-0.243253481044531,1.39996553562925
-0.250614750172619,0.25021490256697,74.2924256910013,-0.302258518159196,-0.348204984111005,1.39996843306955
-0.308807335971896,0.162654729416174,74.6056793476808,-0.213223410227873,-0.429483443543956,1.39996944759722
-0.344664175217571,0.0602508370877314,74.9189330976063,-0.104070756007326,-0.479640503784819,1.39996933607269
-0.354643871965881,-0.0494222091195806,75.2321867962215,0.0163067726998898,-0.493724152748348,1.39996843133988
-0.337341091018977,-0.158007337106278,75.545440346975,0.1378652823736,-0.46976402977574,1.39996790397299
-0.293645783417695,-0.257062595659457,75.8586938709902,0.25030359201526,-0.408993631427442,1.39996858649542
-0.222003264303255,-0.342976620363246,76.1909098423489,0.34882241389944,-0.309247230915769,1.39997876612179
