xt,yt,i
-0.103232499649527,-0.00065140313005714,2
-0.103185326808989,-0.000657806656979738,2
-0.103141100936784,-0.000679765823983734,2
-0.103102572459568,-0.000714835288805874,2
-0.103074262550461,-0.000760959781364989,2
-0.103060156882681,-0.000816164427965796,2
-0.103063674503852,-0.000874227982834909,2
-0.103084807483004,-0.000929577483556633,2
-0.103121835809127,-0.000977063495003382,2
-0.103171751406728,-0.00101205808362985,2
-0.103230215334831,-0.00103093012475196,2
-0.103291892942717,-0.0010317019458564,2
-0.103355219249902,-0.00101501095773317,2
-0.103399640382548,-0.000984947149253994,2
-0.103428118611991,-0.000941641306200541,2
-0.103443210860157,-0.000886285390769209,2
-0.103442931721679,-0.000832261348494526,2
-0.10343071238554,-0.000786903738433174,2
-0.103408947140412,-0.000750900394427399,2
-0.103379314836832,-0.000724622502911651,2
-0.103345801550819,-0.00070914257168608,2
-0.103312254161567,-0.00070437995101489,2
-0.103283338553384,-0.000708621444299624,2
-0.103260856264187,-0.000718903678859989,2
-0.103245323849116,-0.000732299348542041,2
-0.10323642167511,-0.000745877642274463,2
-0.10323279498022,-0.000757023309820727,2
-0.103232196782289,-0.00076411558720163,2
-0.103223530009537,-0.00077389652341972,2
-0.103205656186776,-0.000789341360052369,2
-0.103194647899411,-0.000794037524280852,2
-0.10318192427067,-0.000794688015593063,2
-0.103167379733182,-0.000801718921299821,2
-0.103155231715068,-0.000818986986036364,2
-0.103147627952695,-0.000843889438278275,2
-0.103145513454252,-0.000873807775841517,2
-0.103151619836672,-0.000906909760854845,2
-0.103168966365625,-0.000941066977444699,2
-0.103198545244403,-0.000971461848827342,2
-0.103238970713681,-0.000993903434374908,2
-0.103287384795175,-0.00100480755769661,2
-0.103339923616642,-0.00100135105613949,2
-0.103391913709617,-0.000981977607351379,2
-0.103438319108821,-0.000946830598350983,2
-0.103472177534094,-0.000892245676553167,2
-0.103477380802285,-0.000833902940051617,2
-0.103469647808075,-0.000776769264499586,2
-0.103446321112984,-0.000716557356188752,2
-0.103407847001848,-0.000666744547302631,2
-0.103359580574121,-0.000633897940706167,2
-0.103305422342137,-0.000617884273454126,2
-0.103248662259075,-0.000618254041038014,2
-0.103194888087209,-0.000634729941426146,2
-0.103148649027602,-0.000666296366525022,2
-0.103115662520804,-0.000708402643537186,2
-0.103097632410102,-0.000756253551892419,2
-0.103094846855463,-0.000805201437772452,2
-0.103106395515079,-0.000850531595200675,2
-0.103129798981801,-0.00088797950086375,2
-0.103161349672122,-0.000914694962491545,2
-0.103196821722104,-0.000938114237269118,2
