w1,w2,w3,w4,w5,w6,i
0.0825345414737852,0.0622830295859751,13650.8568607634,-0.0868478129121078,0.115581034384941,1.39999993809083,2
0.0558967947181372,0.0870456896637545,13651.2107827263,-0.121512841169309,0.0783047423052763,1.39999939935643,2
0.0223200977539633,0.101035429739801,13651.5647047718,-0.141108449838182,0.0313092150208729,1.40000079206758,2
-0.00659419117028005,0.103269378949588,13651.8464361816,-0.144252959700434,-0.00916628618480127,1.39999941188962,2
-0.034983048746038,0.0973791522114609,13652.1281675361,-0.13602432415735,-0.0489108818477878,1.39999990148432,2
-0.0606172233321403,0.0838280316946966,13652.4098988416,-0.117074620884649,-0.0848023223120415,1.39999962226549,2
-0.0814788351746971,0.063682248789937,13652.6916301619,-0.088892385135877,-0.114014104219354,1.39999990084752,2
-0.09592022034892,0.0385289968606005,13652.9733614916,-0.0536998132079472,-0.134240318746861,1.39999954222845,2
-0.102799948996344,0.0103514654363428,13653.2550928071,-0.014272674458168,-0.143883307115483,1.39999962399237,2
-0.101575846269178,-0.0186285826319821,13653.5368240946,0.0262791299230108,-0.142183606711095,1.39999947671185,2
-0.0920334420111077,-0.0467438886139938,13653.8252480113,0.0656220620713547,-0.128840214710647,1.39999940417797,2
-0.0748913331619667,-0.0709849170845258,13654.1136719154,0.0995441307438758,-0.104857520762034,1.39999933332205,2
-0.0515654342815803,-0.089349858652653,13654.4020958118,0.125242847217045,-0.0722169743646389,1.39999928881382,2
-0.0239823898955254,-0.100322345458614,13654.6905197016,0.140594940724685,-0.0336149507642833,1.39999926774655,2
0.00557911512266396,-0.102996832133978,13654.9789435891,0.144332152725906,0.00775945051810101,1.39999928579019,2
0.034676768416412,-0.0971533880947233,13655.2673674815,0.136145929524229,0.0484879851011486,1.3999993259219,2
0.060906702100434,-0.0832757952446677,13655.5557913865,0.116712651533994,0.0852058059831785,1.39999939901642,2
0.0860477716594518,-0.0569514511255864,13655.910208643,0.0798522448872566,0.120406243092403,1.39999940270393,2
0.100478649345923,-0.023529678922928,13656.2646259374,0.0330511147409578,0.140624933344947,1.39999972062668,2
0.103058675893253,0.00555738820971327,13656.5484825736,-0.00768405716152422,0.144258270458203,1.39999940478101,2
0.0973882091785919,0.0341967661045667,13656.8323392243,-0.0477954666034109,0.136343317885876,1.39999985978817,2
0.0839200360426529,0.060104290572448,13657.1161959108,-0.0840862034639877,0.117511609155751,1.39999992186093,2
0.0637297513433624,0.0812084231698865,13657.4000526333,-0.113654323412651,0.0892670371442222,1.40000004219179,2
0.0384318189810219,0.0958159835140853,13657.6839093445,-0.13413084165969,0.0538710634051833,1.3999997601605,2
0.0100508115426678,0.102753942081825,13657.9677660444,-0.143872856365397,0.0141577121746003,1.40000001885139,2
-0.0191416372869127,0.101466196245224,13658.2516227457,-0.142101703204464,-0.0266942071234779,1.39999990706824,2
-0.0473066732473104,0.0918015963284766,13658.5408823054,-0.128605154856792,-0.0661115108266547,1.3999993928341,2
-0.0715495291675554,0.0745063889319884,13658.8301418497,-0.104425736717694,-0.100042452061861,1.39999983583217,2
-0.0898563551955567,0.0510159767822983,13659.1194014103,-0.0715719148384429,-0.125667208477143,1.39999973874604,2
-0.100706254853362,0.023280586239658,13659.4086609774,-0.0327720250549243,-0.140855747063027,1.39999964115756,2
-0.103197881390776,-0.00639635296232478,13659.6979205223,0.00874941727637509,-0.144346097506599,1.3999995269227,2
-0.0971245464559424,-0.0355498958768281,13659.9871800353,0.0495417768693999,-0.135848263799818,1.39999943993012,2
-0.0829913508144576,-0.0617587190088086,13660.2764395263,0.0862157661749332,-0.116068060754097,1.39999935517366,2
-0.0564734420638177,-0.086679831081151,13660.6305531206,0.121091303938035,-0.0789504326732528,1.3999994018233,2
-0.0229545923605939,-0.100851709318902,13660.9846666769,0.140930812580604,-0.0320279220810652,1.39999895054574,2
0.00606909691507761,-0.103225396036455,13661.2676120953,0.144262445715896,0.00860604024735334,1.39999940132669,2
0.0345932050862584,-0.0974034785398942,13661.5505575467,0.136124116786587,0.0485443764075981,1.3999994061689,2
