freqs,specs
-2.99803242901665,2.91994055788025e-05
-2.99444197101782,2.94508062143764e-05
-2.990851513019,2.96929667462652e-05
-2.98726105502018,2.9690323211633e-05
-2.98367059702136,2.97590171157211e-05
-2.98008013902253,2.98078707794101e-05
-2.97648968102371,2.98297132438703e-05
-2.97289922302489,2.98989654805429e-05
-2.96930876502607,2.99242508541908e-05
-2.96571830702724,2.98701332526201e-05
-2.96212784902842,2.99498753764168e-05
-2.9585373910296,3.00444374130052e-05
-2.95494693303078,3.00778123007239e-05
-2.95135647503196,3.00459328059026e-05
-2.94776601703313,3.01368224150643e-05
-2.94417555903431,3.00885162281017e-05
-2.94058510103549,3.01139478525046e-05
-2.93699464303667,3.01521136210356e-05
-2.93340418503784,3.02056287478774e-05
-2.92981372703902,3.02369668801122e-05
-2.9262232690402,3.02351844412599e-05
-2.92263281104138,3.02858621752327e-05
-2.91904235304255,3.03147026164192e-05
-2.91545189504373,3.04462547480913e-05
-2.91186143704491,3.0361518998517e-05
-2.90827097904609,3.03786262723875e-05
-2.90468052104727,3.04779122043086e-05
-2.90109006304844,3.04014376953881e-05
-2.89749960504962,3.05147475899139e-05
-2.8939091470508,3.05490256196098e-05
-2.89031868905198,3.05061096423885e-05
-2.88672823105315,3.05778701437736e-05
-2.88313777305433,3.05459809031097e-05
-2.87954731505551,3.06254701111396e-05
-2.87595685705669,3.06928263991313e-05
-2.87236639905786,3.07014919301815e-05
-2.86877594105904,3.07491089259402e-05
-2.86518548306022,3.07902546074488e-05
-2.8615950250614,3.07266889639714e-05
-2.85800456706257,3.08221122003482e-05
-2.85441410906375,3.08440716216258e-05
-2.85082365106493,3.08766445089568e-05
-2.84723319306611,3.09182073693826e-05
-2.84364273506729,3.08908455894975e-05
-2.84005227706846,3.0950215408329e-05
-2.83646181906964,3.09710434351495e-05
-2.83287136107082,3.10102780846034e-05
-2.829280903072,3.10472877525602e-05
-2.82569044507317,3.1056000984199e-05
-2.82209998707435,3.11034296699765e-05
-2.81850952907553,3.10816165784263e-05
-2.81491907107671,3.11660370706257e-05
-2.81132861307788,3.11441301160218e-05
-2.80773815507906,3.12084801747656e-05
-2.80414769708024,3.12328159022875e-05
-2.80055723908142,3.1299478296545e-05
-2.7969667810826,3.13337331956546e-05
-2.79337632308377,3.13441630131895e-05
-2.78978586508495,3.13339525184864e-05
-2.78619540708613,3.13860170392613e-05
-2.78260494908731,3.14443338943137e-05
-2.77901449108848,3.14364173944596e-05
-2.77542403308966,3.14876887153024e-05
-2.77183357509084,3.15519179207683e-05
-2.76824311709202,3.15380104435069e-05
-2.76465265909319,3.15909074818794e-05
-2.76106220109437,3.16321090719161e-05
-2.75747174309555,3.16391374841695e-05
-2.75388128509673,3.16420490720996e-05
-2.7502908270979,3.17070157987365e-05
-2.74670036909908,3.17636392908645e-05
-2.74310991110026,3.17615581438024e-05
-2.73951945310144,3.1775645100207e-05
-2.73592899510262,3.18421931005831e-05
-2.73233853710379,3.18774705017627e-05
-2.72874807910497,3.1878421165926e-05
-2.72515762110615,3.19136833420673e-05
-2.72156716310733,3.19488580305015e-05
-2.7179767051085,3.19433487763616e-05
-2.71438624710968,3.20439966654793e-05
-2.71079578911086,3.20138734792935e-05
-2.70720533111204,3.20854914991461e-05
-2.70361487311321,3.21304593426e-05
-2.70002441511439,3.2166720205794e-05
-2.69643395711557,3.21881911834991e-05
-2.69284349911675,3.21946402227412e-05
-2.68925304111792,3.22305043782846e-05
-2.6856625831191,3.22655343487527e-05
-2.68207212512028,3.23070875149977e-05
-2.67848166712146,3.23806428020943e-05
-2.67489120912264,3.23555368901768e-05
-2.67130075112381,3.24006334752623e-05
-2.66771029312499,3.24803596809151e-05
-2.66411983512617,3.24850429717725e-05
-2.66052937712735,3.25007709161079e-05
-2.65693891912852,3.25514769489652e-05
-2.6533484611297,3.25269499815484e-05
-2.64975800313088,3.25663453717687e-05
-2.64616754513206,3.26315079524996e-05
-2.64257708713324,3.26441953898006e-05
-2.63898662913441,3.26870425137741e-05
-2.63539617113559,3.26972178591879e-05
-2.63180571313677,3.27651387776557e-05
-2.62821525513795,3.27988385584384e-05
-2.62462479713912,3.27912876178917e-05
-2.6210343391403,3.28204301877018e-05
-2.61744388114148,3.28447612834131e-05
-2.61385342314266,3.29639781796353e-05
-2.61026296514383,3.29659897651872e-05
-2.60667250714501,3.29358672188225e-05
-2.60308204914619,3.30877951315762e-05
-2.59949159114737,3.30626100907117e-05
-2.59590113314854,3.30546957912661e-05
-2.59231067514972,3.31266931153087e-05
-2.5887202171509,3.31504379843361e-05
-2.58512975915208,3.31727663827285e-05
-2.58153930115326,3.32571158758077e-05
-2.57794884315443,3.32471108955172e-05
-2.57435838515561,3.33472947192026e-05
-2.57076792715679,3.32931393673787e-05
-2.56717746915797,3.33503420000574e-05
-2.56358701115914,3.34486372702245e-05
-2.55999655316032,3.34047040744609e-05
-2.5564060951615,3.34587406070952e-05
-2.55281563716268,3.34732431303821e-05
-2.54922517916385,3.35086770375119e-05
-2.54563472116503,3.35450397525464e-05
-2.54204426316621,3.3605338993077e-05
-2.53845380516739,3.36277076715803e-05
-2.53486334716857,3.36920568499468e-05
-2.53127288916974,3.36670623439045e-05
-2.52768243117092,3.37453753244184e-05
-2.5240919731721,3.37315070734477e-05
-2.52050151517328,3.37758520459297e-05
-2.51691105717445,3.38340259375415e-05
-2.51332059917563,3.39181686995042e-05
-2.50973014117681,3.39325646245142e-05
-2.50613968317799,3.39301395766412e-05
-2.50254922517916,3.39701898399229e-05
-2.49895876718034,3.40718793281431e-05
-2.49536830918152,3.40628580368379e-05
-2.4917778511827,3.40773139445161e-05
-2.48818739318387,3.40925415419699e-05
-2.48459693518505,3.40908667926332e-05
-2.48100647718623,3.42155203954817e-05
-2.47741601918741,3.4194808509661e-05
-2.47382556118859,3.42740347047496e-05
-2.47023510318976,3.43170402656301e-05
-2.46664464519094,3.42662777964601e-05
-2.46305418719212,3.43753898939115e-05
-2.4594637291933,3.44105621117121e-05
-2.45587327119447,3.44223619164182e-05
-2.45228281319565,3.44848039158775e-05
-2.44869235519683,3.4508345765073e-05
-2.44510189719801,3.45310288180535e-05
-2.44151143919918,3.45584215164145e-05
-2.43792098120036,3.45965760902902e-05
-2.43433052320154,3.46299775784734e-05
-2.43074006520272,3.4717284662956e-05
-2.4271496072039,3.47462839016698e-05
-2.42355914920507,3.47789486647771e-05
-2.41996869120625,3.48018904851209e-05
-2.41637823320743,3.48080126380543e-05
-2.41278777520861,3.48551924010783e-05
-2.40919731720978,3.49077699537347e-05
-2.40560685921096,3.49323875647783e-05
-2.40201640121214,3.49604382453996e-05
-2.39842594321332,3.50119228245767e-05
-2.39483548521449,3.51022375760601e-05
-2.39124502721567,3.50410611930376e-05
-2.38765456921685,3.51359178478589e-05
-2.38406411121803,3.51643661411276e-05
-2.38047365321921,3.52214336240582e-05
-2.37688319522038,3.52978239813336e-05
-2.37329273722156,3.52813714490369e-05
-2.36970227922274,3.53257752220796e-05
-2.36611182122392,3.53432068588703e-05
-2.36252136322509,3.54211857070667e-05
-2.35893090522627,3.54351936808611e-05
-2.35534044722745,3.54896877544889e-05
-2.35174998922863,3.55387539340603e-05
-2.3481595312298,3.55919557840455e-05
-2.34456907323098,3.5576994387051e-05
-2.34097861523216,3.56602104156605e-05
-2.33738815723334,3.56550166144528e-05
-2.33379769923451,3.56604600588105e-05
-2.33020724123569,3.57437807247766e-05
-2.32661678323687,3.57831963613636e-05
-2.32302632523805,3.58491740767388e-05
-2.31943586723923,3.58576495373763e-05
-2.3158454092404,3.58810032859564e-05
-2.31225495124158,3.60018706049794e-05
-2.30866449324276,3.6015353741364e-05
-2.30507403524394,3.60199466822333e-05
-2.30148357724511,3.61064449688649e-05
-2.29789311924629,3.61336042955877e-05
-2.29430266124747,3.61715714216844e-05
-2.29071220324865,3.6194422667064e-05
