w1,w2,w3,w4,w5,w6,it
-0.0837700702212734,-0.060331986914492,13930.4396769498,0.0846104779518273,-0.117137564336235,1.39999938953986,2.14651340213491
-0.0635626919998537,-0.081286090839747,13930.7226020074,0.113958620862454,-0.0888566194948754,1.39999932880256,2.19733330492078
-0.038306318215971,-0.0957662506771784,13931.0055270615,0.134245714896791,-0.053507153613718,1.39999924080805,2.23246289215812
-0.0100098447003958,-0.102618002545092,13931.2884521116,0.143855673069222,-0.0139013231093074,1.39999926814173,2.24910371136042
0.0190758890806869,-0.101296560237215,13931.5713771637,0.142024944255596,0.0268113967688908,1.39999932258384,2.24593358026834
0.0472474460689662,-0.0915955288265555,13931.8609320929,0.128464106194486,0.0662475528001056,1.3999994022784,2.22245132879985
0.0714780538573411,-0.0742547849876959,13932.1504870375,0.104207390266931,0.100170387803372,1.39999944143412,2.18044785522073
0.089750117400713,-0.0507174336364153,13932.4400419967,0.0712740834607778,0.125754881668399,1.39999952763662,2.12341980218847
0.100542069643969,-0.0229425348517796,13932.7295969731,0.0324057481996756,0.140870471842712,1.39999963500908,2.05611452071178
0.102955180639446,0.00675761269942611,13933.019151973,-0.00916143966657306,0.14425834785306,1.39999976003761,1.98413584550642
0.0967884146623428,0.035910206935466,13933.3087069965,-0.0499664891177794,0.135636239364723,1.39999984651575,1.91347690628162
0.0825551230355134,0.0620880923944837,13933.5982620395,-0.0866118605738418,0.115721579252436,1.39999993527145,1.85002095880923
0.0559621315602085,0.0868997780473432,13933.9522597645,-0.121352875556277,0.0785046978565049,1.39999939897376,1.78986263773705
0.0224076385155889,0.100947280737431,13934.3062575724,-0.141036607661406,0.0315364785530697,1.40000079063998,1.75577784555473
-0.0065119182813106,0.10322721215001,13934.5881108107,-0.144251174683498,-0.00894983374382205,1.39999941092356,1.75021142916992
-0.0349188991676804,0.0973753246760707,13934.8699639938,-0.136081749586034,-0.0487236515765268,1.39999990166999,1.76435778897653
-0.0605804484480369,0.0838519054521894,13935.151817128,-0.117176140258236,-0.0846576741377933,1.39999962238217,1.79709516629789
-0.0814745091578643,0.0637215492557965,13935.433670277,-0.0890205237981511,-0.113919520259304,1.39999990050574,1.84585006352375
-0.0959491210487255,0.038571237600937,13935.7155234354,-0.05383676467139,-0.134197216211674,1.3999995416312,1.90677505029066
-0.102858899801573,0.0103853043053413,13935.9973765795,-0.0144022135483184,-0.143887506352698,1.39999962351001,1.97506080385884
-0.101658464866648,-0.0186122030486613,13936.2792296955,0.0261700346790746,-0.142226381365944,1.39999947603721,2.04531661926083
-0.0921436410798122,-0.0467275873506688,13936.5675182763,0.065509347097232,-0.128927315625559,1.39999940323164,2.11343745535059
-0.07503180294794,-0.0709801290042908,13936.8558068444,0.0994441120937775,-0.104992845026549,1.39999933310264,2.17219965585634
-0.0517346282901433,-0.0893691753044261,13937.144095405,0.125173420818656,-0.0723984801036211,1.39999928908677,2.21675310416575
-0.0241741788303286,-0.100377996776804,13937.4323839591,0.140573474853945,-0.0338341963101573,1.39999926818305,2.24342018328397
0.0053752610155756,-0.103099086624241,13937.7206725109,0.144373273569057,0.00751704014812049,1.39999928617061,2.25
0.0344750705101421,-0.09730905691168,13938.0089610676,0.136259448754247,0.0482421281216369,1.39999932640959,2.23594991889041
0.0607238834142324,-0.0834870068227543,13938.2972496369,0.11690186690771,0.0849797132666202,1.3999993996122,2.20242989581412
0.0859249256762016,-0.0572066710357968,13938.6517217593,0.0801010445316381,0.120255665655063,1.39999940366256,2.13870476604059
0.100425447885598,-0.023806720599503,13939.0061939195,0.0333290901039981,0.140563225114342,1.39999972096596,2.05771340027151
0.10306014542334,0.00532656324409029,13939.2905476482,-0.00747140605140259,0.144266172021394,1.39999940603553,1.9870623456359
0.0974150218334604,0.0340213836642016,13939.5749013919,-0.0476606327740156,0.136379821705625,1.3999998637421,1.91746977886593
0.0839429332351514,0.0599811216477164,13939.8592551718,-0.0840242732114599,0.117535840667285,1.39999992754197,1.85450168314693
0.0637240333807073,0.081122870631944,13940.1436089881,-0.113644501207908,0.0892445306625782,1.40000004780652,1.80321063172134
0.0383811630552379,0.0957446166851114,13940.427962793,-0.134140007057183,0.0537790997791625,1.3999997658697,1.76772015390885
0.00994998913714843,0.102668194695051,13940.7123165865,-0.143860739916784,0.0139891073176265,1.40000002369989,1.75088751477265
-0.0192854849777502,0.101336810831092,13940.9966703813,-0.142027090845655,-0.0269293437692611,1.39999991168271,1.75406270264815
-0.0474638429231041,0.0916073405518264,13941.2863193843,-0.128438027179734,-0.0663716357247669,1.3999993931438,1.77759383020726
-0.0716936147351097,0.0742354974718867,13941.5759683717,-0.104149339137418,-0.100290537644957,1.39999983803107,1.8196526674177
-0.0899562258034625,0.0506670539626453,13941.8656173753,-0.0711839736311991,-0.125859618612744,1.39999973943189,1.87673623401434
-0.100729964200647,0.0228641161690316,13942.1552663854,-0.0322868475607967,-0.140947681645308,1.399999640817,1.94409137030242
-0.103116980173783,-0.0068579090742586,13942.444915373,0.00930080085145556,-0.144297608697791,1.3999995254945,2.01610547544835
-0.0969183118546645,-0.0360235052125716,13942.7345643283,0.0501135592589749,-0.13563015741424,1.39999943752367,2.08677776367487
-0.0826504290929178,-0.0622036085689314,13943.0242132615,0.0867513015122578,-0.115666980590506,1.39999935235609,2.15022050024855
-0.0560307615875574,-0.0869933410205211,13943.3781671182,0.121448305821315,-0.0784132350481562,1.39999940049835,2.21030261145118
-0.0224627166391682,-0.101013316414238,13943.7321209371,0.141080975785882,-0.031427583711574,1.39999894881593,2.24429898328516
0.00649156539013437,-0.103268731796236,13944.014264178,0.144251835607486,0.00910507951927178,1.39999940009257,2.24978971530088
0.0349219009785453,-0.0973761553887812,13944.2964074523,0.13601948200839,0.0489083372585537,1.39999940873314,2.23553438708884
0.0605891944486429,-0.0838008167377475,13944.5785507731,0.117031345313598,0.0848446215257248,1.39999964252472,2.20265410352703
0.0814667129212708,-0.0636143019207218,13944.8606941007,0.0887866508430834,0.114078044911995,1.39999944654492,2.15374495681954
0.0959005632477569,-0.0384118996539561,13945.1428374139,0.0535204185845102,0.134292923944364,1.39999954415827,2.09267715772703
0.102746776141646,-0.0101866819350625,13945.4249807187,0.0140225016242643,0.143888558812043,1.39999950817058,2.02428167845338
0.101464548342759,0.0188290530571815,13945.7071240588,-0.0265828868575754,0.14210616781416,1.39999987283888,1.95396847664319
0.0918306570284823,0.0469810406098539,13945.9962183988,-0.0659811910999524,0.12863247978902,1.39999941298999,1.88574548898693
0.0745734714633271,0.0712189514477572,13946.285312757,-0.099902405656111,0.104485483345433,1.40000000027036,1.82700675272781
0.0511250154416922,0.0895317068087608,13946.574407145,-0.125533507225689,0.0716712246715144,1.39999993740194,1.78262336213211
0.0234311311477135,0.1004000890968,13946.8635015656,-0.140744218785357,0.0329117321387478,1.40000012536133,1.7562841526932
-0.00620956554979662,0.102922754995137,13947.1525959787,-0.14427355599185,-0.00857628633047339,1.39999985129873,1.75017267319418
-0.0353366674355108,0.0968909896748542,13947.4416903823,-0.135827892619276,-0.0493493542917192,1.40000007388395,1.76479737339629
-0.061532559969219,0.0828060673905162,13947.7307847721,-0.116108934719853,-0.0860231646847337,1.39999982539091,1.79894316335441
-0.0864852705827929,0.0563095200129344,13948.0851519788,-0.0790127133303212,-0.120964568933168,1.39999939511389,1.86317981268789
-0.100682420676664,0.0227910524226362,13948.4395191894,-0.0320807820182833,-0.140860985869877,1.40000000988406,1.9444481980196
-0.103070014820282,-0.00618138409193152,13948.7220724288,0.00849062536958161,-0.144228781503647,1.39999940146933,2.01470255740499
-0.0972846405117899,-0.0346653836126476,13949.0046256301,0.0483821169023661,-0.136157537648415,1.39999942845683,2.08377955923958
-0.0837836805123695,-0.0604102084914399,13949.2871787986,0.0844417208227078,-0.11728349686096,1.39999938636691,2.14622117850351
-0.0636352441493419,-0.081376204316172,13949.5697319577,0.113813635368425,-0.0891018050140178,1.39999932594927,2.19708224478609
-0.0384355586491134,-0.0958966716689377,13949.8522851133,0.134165191004031,-0.0538477155990747,1.39999923846136,2.23232345517859
-0.0101826995606229,-0.102816349172062,13950.1348382649,0.143879040908582,-0.0143181913867685,1.39999926582345,2.24914417563539
0.0188828362318364,-0.101585828058501,13950.4173914187,0.142185035308443,0.0263517534676935,1.39999932055528,2.24621079752762
0.047040673779913,-0.0920065477573616,13950.706280658,0.128804840242067,0.0657545851202788,1.39999940037432,2.22304135152213
0.0713069190157366,-0.0748050681200317,13950.9951699127,0.104753833204828,0.0997138039077248,1.39999943964186,2.18139408807324
0.0896711524203768,-0.0514055767489762,13951.2840591818,0.0720248575904791,0.125414363434986,1.39999952555223,2.12471985951754
0.10061199538596,-0.0237459635729515,13951.5729484682,0.0333299260797419,0.140725950422286,1.39999963222526,2.05771484786587
0.103223337646661,0.00588240827488739,13951.8618377777,-0.00812399276670771,0.144379479261986,1.39999975655052,1.98593231183675
0.0972894743521091,0.0350248527037046,13952.1507271107,-0.0489011910993954,0.136072266382366,1.39999984289758,1.91532160023371
0.0833029291841589,0.061267092913513,13952.4396164632,-0.0856221374746574,0.116492755131698,1.39999993188232,1.85173478553546
0.0569034650908926,0.08632566705928,13952.7938446935,-0.120689906942215,0.0795356929465699,1.39999940227236,1.79101064906503
0.0234466718907483,0.100662464480604,13953.148073008,-0.140758891369335,0.0326950084323576,1.4000007964631,1.75625874531756
-0.00564300803493154,0.103169090699142,13953.4318079636,-0.144274826604107,-0.00803547366310337,1.39999941452155,1.75017047297349
-0.0342621996680199,0.0974329678963454,13953.7155428655,-0.136251401038231,-0.0481112791823058,1.39999992559795,1.76406401671522
-0.0601308914662968,0.0839125858589388,13953.9992777199,-0.117333994484245,-0.0843392087547046,1.39999964269961,1.79682182237815
-0.081183363063618,0.063687697950526,13954.2830125891,-0.0890300029208605,-0.113825842726111,1.39999991453041,1.84583364926218
-0.0957329338014437,0.0383750636025479,13954.5667474659,-0.0536030034547711,-0.134210698800032,1.39999955130404,1.90717983645856
-0.10261289608585,0.00999946677964606,13954.8504823271,-0.013886939087508,-0.143860739185157,1.39999962869783,1.97595306467705
-0.10127289323626,-0.0191691852747341,13955.1342171592,0.0269410049790449,-0.142005008364107,1.39999947725986,2.04665164873151
-0.0915379573149977,-0.0473486090873644,13955.4239428147,0.0663866713259329,-0.128397774146674,1.39999940283144,2.11495664967065
-0.0741586707212939,-0.0715743279026228,13955.7136684567,0.100300864684727,-0.104087937578162,1.39999932740197,2.17368322786688
-0.0505830686631587,-0.0898268837708601,13956.0033940904,0.125856320913446,-0.0711017403683348,1.39999928211894,2.21793562929299
-0.0227756148613644,-0.100584643379353,13956.2931197171,0.140922275840864,-0.0321883459830823,1.39999926060358,2.24402417489941
0.0069460340319884,-0.102950745844854,13956.5828453416,0.144242465731814,0.00940867578516802,1.39999927940541,2.24977349021393
0.0361043739933093,-0.0967278885179846,13956.8725709714,0.135539826103302,0.0502218389574922,1.39999932098021,2.23470380416094
0.0622688819773375,-0.08243474195388,13957.1622966143,0.115539391846433,0.0868489331950899,1.39999939759838,2.20007060342642
0.0870269194371369,-0.0557874568216681,13957.5163355328,0.0782443440131274,0.121515605734402,1.39999940020635,2.13548966176157
0.101003312137663,-0.0221998567823493,13957.8703744903,0.0312279531735611,0.14110166966561,1.39999972934808,2.05407502441687
0.103222078187718,0.00669159726541297,13958.1519127451,-0.00922016747326962,0.14423257373819,1.39999940352591,1.98403415111859
0.0973281111009717,0.0350570297773412,13958.4334510127,-0.0489349242472008,0.136008439329837,1.39999984885767,1.91526318715805
