w1,w2,w3,w4,w5,w6,i
0.145318528529553,0.0558395734834516,6651.01438186722,-0.0376722367315281,0.135183026700918,1.39999985535291,5
0.132210188664752,0.0844635964916668,6651.32959706731,-0.0776685351263247,0.116941156443056,1.39999999277034,5
0.110886664051407,0.107635715800403,6651.64481227797,-0.110039467909291,0.0871985050642734,1.39999995632814,5
0.0803493152029406,0.124163279029427,6651.99266978085,-0.133110053898235,0.044565578737941,1.39999931516572,5
0.0460176223873939,0.129313601378193,6652.34052730589,-0.140263150607276,-0.00338610231709625,1.40000032405181,5
0.0120019694214291,0.122474603326103,6652.68838492875,-0.130642341645695,-0.0509054944664889,1.40000030702811,5
-0.0176270144424593,0.104472934542963,6653.03624260122,-0.105399034158943,-0.0922970138767959,1.40000019886458,5
-0.039327741802896,0.0774730328464067,6653.38410022934,-0.0675582895597436,-0.122603601697642,1.39999999896812,5
-0.0505092396134148,0.0447162568776913,6653.73195778294,-0.0216533181192672,-0.138196744206633,1.39999985929433,5
-0.0508649082779036,0.0163620429154443,6654.01670554074,0.0180846497488952,-0.138651516598072,1.39999958528588,5
-0.0432367221647451,-0.010933402870679,6654.3014532829,0.0563436678076722,-0.127930910482953,1.39999963221336,5
-0.0282398794026236,-0.0349757872437498,6654.58620102728,0.0900510537479221,-0.106893620254671,1.39999963733667,5
-0.00708342921206556,-0.0538273585542557,6654.87094877117,0.116493940300293,-0.0772322489452645,1.39999957524513,5
0.0185255700150033,-0.0659646838927456,6655.15569650134,0.133540226669469,-0.0413367065216826,1.39999949632945,5
0.0465206733582764,-0.0704060092997062,6655.4404442211,0.139815312912909,-0.00209923384013415,1.39999953055151,5
0.0746438020374063,-0.0667916021953939,6655.72519194526,0.134814470531901,0.0373202313469322,1.39999956946472,5
0.103305681904475,-0.0536857619949483,6656.0417812786,0.116533382834046,0.0775041328212516,1.3999994340229,5
0.126472271187787,-0.0322900510833348,6656.35837062142,0.0866464976651279,0.110001123132456,1.39999964779708,5
0.14183421243223,-0.00472914895741891,6656.67495998481,0.048126923765597,0.131579220896347,1.39999968903181,5
0.147859320453571,0.0262595920376804,6656.99154937432,0.00480511420074531,0.140091550972357,1.39999981568083,5
0.143944856034982,0.057599103192609,6657.30813878423,-0.0390135764593464,0.134693108868578,1.39999986930622,5
0.130476041102354,0.086177944087654,6657.62472821446,-0.0789743495077582,0.115921012738137,1.4000000060003,5
0.108787067415766,0.109158876042932,6657.94131765495,-0.111105503616601,0.0856411844079183,1.39999996850112,5
0.0781033422541685,0.125241468611715,6658.28865273479,-0.133584159967277,0.0427745523500369,1.39999931619029,5
0.0437822197705573,0.12993328480625,6658.63598783403,-0.140126162817335,-0.00519114449695342,1.40000031499495,5
0.00992283789126519,0.122676388574107,6658.98332302912,-0.129950766799116,-0.0525205403234379,1.40000029381923,5
-0.0194326722146278,0.104342316936495,6659.33065827347,-0.104272240005293,-0.0935578285145879,1.4000001870835,5
-0.0407834901669013,0.0771261406335929,6659.67799347435,-0.0661586023177524,-0.123402942129141,1.39999999038386,5
-0.0515856533600941,0.0442828160280933,6660.02532860168,-0.0201622003350927,-0.138493151380352,1.39999985302923,5
-0.051594277899845,0.0156217554841025,6660.31298245992,0.0199813657516679,-0.138484767619063,1.39999958357328,5
-0.0434709245448653,-0.0118523770887651,6660.60063630282,0.0584668497439711,-0.127093691856364,1.39999962993525,5
-0.0278828035060408,-0.0358869066671578,6660.88829014818,0.0921398652895867,-0.105251383795609,1.39999963348047,5
-0.00611094801769708,-0.0545065815434584,6661.17594399294,0.118235024791398,-0.074751116058602,1.39999957268748,5
0.0200535404315562,-0.0661775019738987,6661.46359782392,0.134605523876017,-0.0381003454029557,1.39999949559094,5
0.0484577989575362,-0.0699376742827038,6661.75125164469,0.139904370747842,0.00168775922468744,1.39999953068246,5
0.0767654275834731,-0.0654773226813672,6662.03890547025,0.13369671302297,0.0413436303036452,1.39999957078274,5
0.105614714206505,-0.0511024509728133,6662.36264328344,0.113614570679407,0.0817665246498605,1.3999994303711,5
0.128396815401385,-0.0282841303755357,6662.68638110871,0.0817115398816268,0.113702902890372,1.39999967301868,5
0.142739054722904,0.000606527567604056,6663.01011895941,0.0413054020542548,0.133832409554488,1.39999972636525,5
0.147147441238725,0.0325677224853975,6663.33385684159,-0.00340349994096781,0.140061357567183,1.39999987329459,5
0.141161779326083,0.0642800416999991,6663.65759474849,-0.047770922647599,0.131743822140172,1.39999994132586,5
0.125401732544098,0.0924505930875985,6663.98133267889,-0.0871881472271559,0.10974460508198,1.40000008885633,5
0.101501604226674,0.114154151620511,6664.30507062036,-0.117560212306506,0.0763493691820644,1.40000004519949,5
0.0699536467251749,0.12762424675327,6664.64920911931,-0.136414152400642,0.0322482925213548,1.39999932463604,5
