xt,yt,i
-0.105458449399649,-0.000933446494097191,1
-0.105485853168972,-0.000915950765760287,1
-0.105494331777253,-0.000894704450472371,1
-0.105496107729868,-0.000865098431494389,1
-0.105487664491564,-0.000829342190648549,1
-0.10546858385192,-0.000800248983706127,1
-0.105443499386959,-0.000783869594568484,1
-0.105415531204857,-0.000779441653974394,1
-0.105386969859743,-0.000785890633877675,1
-0.105362209950464,-0.000802557987443216,1
-0.105345332122326,-0.000828065938939755,1
-0.10534001628934,-0.00085806539358188,1
-0.10534680976467,-0.000888009705201386,1
-0.105364657944226,-0.000913660618494593,1
-0.105391325615644,-0.000931170406785393,1
-0.105423325150332,-0.000937562353510564,1
-0.105456256225356,-0.000931431231046088,1
-0.105482742694089,-0.000914686282612237,1
-0.105490594381707,-0.000894457135214879,1
-0.105492093839036,-0.000865773271108804,1
-0.105483601428134,-0.000830535569171224,1
-0.105464288788661,-0.000801590640385146,1
-0.105438742449982,-0.000785612577581786,1
-0.105410484110222,-0.00078216086807828,1
-0.105382002167346,-0.000789908117323585,1
-0.105357597015428,-0.000807994623150395,1
-0.105341567916787,-0.000834987534924857,1
-0.105337818806823,-0.000866394154487464,1
-0.105346930150696,-0.000897301878517415,1
-0.105367534761914,-0.000923192117521263,1
-0.105397054110843,-0.000940140848659056,1
-0.105431775837891,-0.00094514058882357,1
-0.105467068567045,-0.000936752849452584,1
-0.105495552114397,-0.000916140177512612,1
-0.105503863414704,-0.000891403441406778,1
-0.105504459051925,-0.000859218669632745,1
-0.105494162627447,-0.000821295918657511,1
-0.105472672220106,-0.000790540627265246,1
-0.10544470624254,-0.000773196844497746,1
-0.105413570349912,-0.000768714484047653,1
-0.105381875321275,-0.000776080665966601,1
-0.105354331974621,-0.000794593892660244,1
-0.105335422645427,-0.000822730934317929,1
-0.105329089723352,-0.000856010240419376,1
-0.105336130082957,-0.000889582738537016,1
-0.105355511079847,-0.000918595874094139,1
-0.105384642890168,-0.000938622888816094,1
-0.105419612348224,-0.000946474066638565,1
-0.105455751729601,-0.000940715815564992,1
-0.105486062206374,-0.000922855687348761,1
-0.105496869851936,-0.000900018661429355,1
-0.105499630919072,-0.000868785145007122,1
-0.105491456673707,-0.000831471686508656,1
-0.105472161455262,-0.000801016333525487,1
-0.105446450502341,-0.000783501274689929,1
-0.105417481704201,-0.000778329189023465,1
-0.105387740563042,-0.000784612136519924,1
-0.105361942563508,-0.000801680096186939,1
-0.105344410496275,-0.000827936850503801,1
-0.10533893806915,-0.000858691087713255,1
-0.105345900815925,-0.000889290945412367,1
-0.105364217445345,-0.000915524703239759,1
-0.105391656214137,-0.000933439480956872,1
-0.105424593336567,-0.000939880144457735,1
-0.105458428084031,-0.000933440759513064,1
-0.105485831145766,-0.000915950997623934,1
-0.105494310675559,-0.000894710614055178,1
-0.1054960884787,-0.000865109005537627,1
-0.105487647984783,-0.000829356664279884,1
-0.105468570854094,-0.000800266667968952,1
-0.105443490500965,-0.00078388965775468,1
-0.105415526843767,-0.000779463158656103,1
-0.105386970226567,-0.000785912577429302,1
-0.105362215029122,-0.000802579345929883,1
-0.105345341782678,-0.00082808565674812,1
-0.105340030061096,-0.000858082496334289,1
-0.105346826973515,-0.000888023347045096,1
-0.105364677744967,-0.000913670122668245,1
-0.105391347031803,-0.000931175297547167,1
-0.105423347120525,-0.00093756238113276,1
-0.105456277655917,-0.000931426386787025,1
-0.105482762009381,-0.000914675817052547,1
-0.105490610136469,-0.000894441823852041,1
-0.105492105882281,-0.000865754896597381,1
-0.105483609179259,-0.000830515014300273,1
-0.105464291873445,-0.000801568894192597,1
-0.10543874071928,-0.000785590687696999,1
-0.105410477648443,-0.000782139890561938,1
-0.105381991289111,-0.00078988906441645,1
-0.105357582250119,-0.000807978413601973,1
-0.105341549923591,-0.000834975033609804,1
-0.105337798496781,-0.000866385987038018,1
-0.105346908551725,-0.000897298448062626,1
-0.105367512964617,-0.000923193585033906,1
-0.105397033212341,-0.000940147126734274,1
-0.10543175688581,-0.000945151347495281,1
-0.105467052505911,-0.000936767533689653,1
-0.105495540665924,-0.000916158637875239,1
-0.10550385742289,-0.000891424270677042,1
-0.105504457763523,-0.0008592402653856,1
-0.105494166094432,-0.000821317235680991,1
-0.105472680262351,-0.000790560635378253,1
-0.105444718456062,-0.000773214577467728,1
-0.105413586128703,-0.000768729088066897,1
-0.105381893888778,-0.000776091441602603,1
-0.105354352421881,-0.000794600329538181,1
-0.105335443974521,-0.000822732656562013,1
-0.105329110862527,-0.000856007186583879,1
-0.105336149978178,-0.000889575082458835,1
-0.105355528744991,-0.000918584016291111,1
-0.105384657456105,-0.000938607437634675,1
-0.105419623105905,-0.000946455806028604,1
-0.105455758163058,-0.00094069566380664,1
-0.105486062957646,-0.00092283459539292,1
-0.105496864889147,-0.000899998198054145,1
-0.105499621649661,-0.00086876627496843,1
-0.105491443547464,-0.000831455297197269,1
-0.10547214510277,-0.000801003195241415,1
-0.105446431706009,-0.000783492004523094,1
-0.105417461360198,-0.00077832422072846,1
-0.105387719638732,-0.00078461170048709,1
-0.105361922052831,-0.000801684208477618,1
-0.105344391415973,-0.000827945402059271,1
-0.105338921365112,-0.000858703649115736,1
-0.105345887315553,-0.000889306889399782,1
-0.105364207817003,-0.000915543235728043,1
-0.10539165093381,-0.000933459679284513,1
-0.105424592663806,-0.000939901003100478,1
-0.105458432048969,-0.00093346124026706,1
-0.105485840495576,-0.000915969633847442,1
-0.105494324714378,-0.000894726014982639,1
-0.105496105526872,-0.000865120987861772,1
-0.105487667236312,-0.000829364657032844,1
-0.105468591395441,-0.000800270286675613,1
-0.105443511352589,-0.000783888722589859,1
-0.105415547007488,-0.000779457705333941,1
-0.105386988734241,-0.000785902857861807,1
-0.105362230989046,-0.000802565818450146,1
-0.105345354342944,-0.000828068898684968,1
-0.105340038583742,-0.000858063345436734,1
-0.105346831023341,-0.00088800276693405,1
-0.105364677114593,-0.000913649152449309,1
-0.105391341753646,-0.000931154996847723,1
-0.105423337465681,-0.000937543774891504,1
-0.10545626412048,-0.000931410411944479,1
-0.105482744685421,-0.000914664132140627,1
-0.105490590331332,-0.000894435296373165,1
-0.105492085150204,-0.00086575284553196,1
-0.105483588502039,-0.000830517522932339,1
-0.105464272228788,-0.000801575832433753,1
-0.105438723038004,-0.000785601723244399,1
-0.105410462769558,-0.000782154502489134,1
-0.105381979918808,-0.000789906565015692,1
-0.105357574929535,-0.00080799797796138,1
-0.105341547101467,-0.000834995740924944,1
-0.105337800315313,-0.000866406809702971,1
-0.10534691492186,-0.000897318353988937,1
-0.105367523571019,-0.000923211588275408,1
-0.105397047527507,-0.000940162334371239,1
-0.105431774194804,-0.000945163004879269,1
-0.105467071942397,-0.000936775064196878,1
-0.105495561373596,-0.000916160632142053,1
-0.105503877864471,-0.000891420590838358,1
-0.105504476905217,-0.000859232233021344,1
-0.105494183038716,-0.000821305243793036,1
-0.105472694215542,-0.000790545259594343,1
-0.10544472876218,-0.000773196545291191,1
-0.105413592301163,-0.000768709246828189,1
-0.105381895634646,-0.000776070721845188,1
-0.105354349654778,-0.000794579704457614,1
-0.105335436730524,-0.000822713137212161,1
-0.105329099491774,-0.000855989739216141,1
-0.105336135036448,-0.000889560571649968,1
-0.105355510966231,-0.000918573162865661,1
-0.105384637718329,-0.000938600784301105,1
-0.105419602389792,-0.000946453689063341,1
-0.105455737503039,-0.000940698193273616,1
-0.105486043776285,-0.000922842617403073,1
-0.105496848617101,-0.000900011110577349,1
-0.105499608580297,-0.000868782412832875,1
-0.105491434293722,-0.000831473883019671,1
-0.105472140095664,-0.000801023336622901,1
-0.10544643117586,-0.000783512741283354,1
-0.105417465325714,-0.000778344570180597,1
-0.105387727905546,-0.000784630701467138,1
