xt,yt,i
-0.299835481048695,-0.366409430609797,3
-0.40219554269088,-0.305970009886842,3
-0.484442860416262,-0.215883300209341,3
-0.537833672450111,-0.103251147945354,3
-0.556234668875163,0.0222588489161694,3
-0.536852142546191,0.149388569222219,3
-0.47768035378883,0.270695453675603,3
-0.383904858522265,0.368973305668274,3
-0.264461601919199,0.434365898022385,3
-0.131019898004138,0.460463318747907,3
0.00333804739995239,0.445009113359948,3
0.125584074043042,0.390112533750503,3
0.224186824973072,0.301950611513272,3
0.297885117770176,0.169622961713581,3
0.319820334809846,0.0235513885000537,3
0.298752761053296,-0.0930067275229364,3
0.24614593552284,-0.195327139807378,3
0.168547826252598,-0.275132895416788,3
0.0745638519297342,-0.326765885589766,3
-0.0261118640978502,-0.347651895511773,3
-0.123760233257181,-0.338428312075471,3
-0.2096728439801,-0.302710630641508,3
-0.277189037942408,-0.246355419723695,3
-0.321729560862953,-0.177127901851757,3
-0.341840734429234,-0.103377394887852,3
-0.338905295078283,-0.0330939267910278,3
-0.316769830406412,0.0270083782111877,3
-0.281089339588292,0.0722063484460648,3
-0.238480388021119,0.100199198970207,3
-0.1919550382804,0.111437339362924,3
-0.152492231318599,0.105931890788914,3
-0.125211018368986,0.0894646866963783,3
-0.112255125186203,0.0690768837720708,3
-0.112616484754096,0.0517604512711001,3
-0.122472769828812,0.0432092346847592,3
-0.135971705428012,0.0468190443131584,3
-0.146999377268078,0.065562992944882,3
-0.14550226205825,0.0961407697671117,3
-0.131040010387906,0.1241541049441,3
-0.103275760528192,0.149849538810952,3
-0.0629299598340855,0.167786217331931,3
-0.0127568637598251,0.172921739508071,3
0.0426833452518442,0.161320288376488,3
0.0974776399037303,0.130744774760968,3
0.144986934113288,0.0810701650709917,3
0.182576960040143,0.00138704797528375,3
0.191753423273742,-0.0940800304516642,3
0.166428756926246,-0.194301035537319,3
0.105016139641257,-0.286072346755454,3
0.0111452595885667,-0.355913306951581,3
-0.106450874696882,-0.39216006432179,3
-0.234889023210818,-0.386881972007939,3
-0.358780486253715,-0.33730462210505,3
-0.46233032131514,-0.246513718463164,3
-0.531588378676551,-0.123306133117487,3
-0.556500102877179,0.0237377903118681,3
-0.529098110276675,0.172782159393137,3
-0.451498178630064,0.304856187626705,3
-0.332723044517481,0.402967276543241,3
-0.187464280263183,0.454584303142219,3
-0.0339766233470877,0.453451458677728,3
0.108558634277365,0.400443459885274,3
0.230167739855118,0.294155199145061,3
0.302707087253669,0.153644886805044,3
0.318161456868498,0.000517275678393297,3
0.289293342248746,-0.117257543754444,3
0.228285957864556,-0.21775473039984,3
