hi,it
-0.557133104556368,1
-0.336026892916898,1
-0.152056764107942,1
-0.550693375249722,1
-0.336961769593222,1
-0.151689281506669,1
-0.555258546343498,1
-0.336851695661684,1
-0.15120673308675,1
-0.554039253742313,1
-0.338966628432544,1
-0.150236413986413,1
-0.551367043780268,1
-0.339961890423339,1
-0.149363702758294,1
-0.552156223335212,1
-0.341188651485626,1
-0.14863459841204,1
-0.546443831366839,1
-0.338753968409316,1
-0.14748203829275,1
-0.552458929773071,1
-0.341995643758409,1
-0.146292403342477,1
-0.550653903244315,1
-0.34263610424464,1
-0.147381904174218,1
-0.55034820357848,1
-0.342661910800289,1
-0.146576527237523,1
-0.554625051706589,1
-0.343907427152389,1
-0.146797913204362,1
-0.555659170503157,1
-0.342878921339767,1
-0.147591307353032,1
-0.556632282989256,1
-0.341519147727407,1
-0.149220028891369,1
-0.55631717024708,1
-0.339514603747696,1
-0.149799787199669,1
-0.549906625681601,1
-0.340626657165818,1
-0.150873286663484,1
-0.554418130607336,1
-0.340300411081271,1
-0.149708291896565,1
-0.557653770402189,1
-0.339059556222744,1
-0.151608202257212,1
-0.557463120473037,1
-0.33731122028271,1
-0.150630423195541,1
-0.555999024299704,1
-0.337956268425031,1
-0.152198453957775,1
-0.555274123980529,1
-0.337857380253703,1
-0.152403099407161,1
-0.553789500762191,1
-0.33647578472267,1
-0.15148382144082,1
-0.554854132073366,1
-0.337545080795649,1
-0.153181528536417,1
-0.557482997460519,1
-0.337626101546052,1
-0.152341953921625,1
-0.554269129104906,1
-0.335016109515126,1
-0.151928013822129,1
-0.554227541325841,1
-0.33751596747933,1
-0.152120504149385,1
-0.555601725258026,1
-0.33731118289206,1
-0.152176284126391,1
-0.554595994877486,1
-0.33775538589862,1
-0.150263947554401,1
-0.553536812816534,1
-0.337578579260886,1
-0.150352703586679,1
-0.553263299666191,1
-0.338792217025367,1
-0.150079329240061,1
-0.552840535378053,1
-0.340127958509533,1
-0.148826527001496,1
-0.549530938259834,1
-0.33958980326655,1
-0.148273574358218,1
-0.55244893022857,1
-0.34060361900893,1
-0.148352806851542,1
-0.550325197100114,1
-0.340298204912967,1
-0.146286393823717,1
-0.55255570955816,1
-0.341459769950371,1
-0.145738915462746,1
-0.551910917886729,1
-0.343335725057304,1
-0.146750446488241,1
-0.554076769641408,1
-0.341567202179642,1
-0.146009628188843,1
-0.554931200224637,1
-0.34378975213339,1
-0.145716537836744,1
-0.552941349000645,1
-0.342737531703194,1
-0.147137052581459,1
-0.553048478742663,1
-0.343754688141812,1
-0.14778070813466,1
-0.552670840524775,1
-0.34369749326078,1
-0.146807645436988,1
-0.556234668875163,1
-0.341840734429234,1
-0.146999377268078,1
-0.556500102877179,1
-0.342884884055093,1
-0.148540438272954,1
-0.556037477742722,1
-0.340983592797723,1
-0.148348398449895,1
-0.553489503208516,1
-0.341617711664878,1
-0.149764630204902,1
-0.55441624395209,1
-0.340705781475915,1
