xt,yt,i
-0.101265375213256,-0.000666235668997109,3
-0.101227115022924,-0.000626058119736311,3
-0.101178011847556,-0.000589654447079958,3
-0.101120003592194,-0.000568987618443206,3
-0.101059428151506,-0.000568945899098124,3
-0.101000827794687,-0.000587675335024039,3
-0.100947791262535,-0.000622870531085199,3
-0.100905681294988,-0.000672407768531617,3
-0.100879019277687,-0.000734258232277317,3
-0.100872361593365,-0.000801635181175125,3
-0.100886252691005,-0.000868328966613902,3
-0.100919393080061,-0.000928430069595181,3
-0.100968965221979,-0.000976378807564537,3
-0.101030475038362,-0.00100754060415398,3
-0.10109811773901,-0.0010191143266833,3
-0.10117220290529,-0.001012597125814,3
-0.101229421452458,-0.000988705455897777,3
-0.101268363359354,-0.000947493739706351,3
-0.101293430870864,-0.000892120875250469,3
-0.10130247660228,-0.000836018675806648,3
-0.101298575009643,-0.000786447280227413,3
-0.101283567552406,-0.000744347096643512,3
-0.101258777994272,-0.00071066004854174,3
-0.101228056857044,-0.000686959012889985,3
-0.101195318695639,-0.000673349963054258,3
-0.101164744064666,-0.000668801788123043,3
-0.101138204941403,-0.000671182357971867,3
-0.101116606407301,-0.000678251632110528,3
-0.101100176755327,-0.000687590645833487,3
-0.101088283055115,-0.000696961026927276,3
-0.101079573914614,-0.000704850128894957,3
-0.101062730416481,-0.000718450454094098,3
-0.101039671812947,-0.000739604585961541,3
-0.101026563347904,-0.000749739582105367,3
-0.101013495767717,-0.000755487622438145,3
-0.100999703968649,-0.00076658595700814,3
-0.100988852449198,-0.000786959140169713,3
-0.100982917163913,-0.000814229611103445,3
-0.100982591571134,-0.000845828868672452,3
-0.100990230779545,-0.00088013787367576,3
-0.10100882584017,-0.000915472729768031,3
-0.101039652446788,-0.000947233407103697,3
-0.101081616356622,-0.000971204930403015,3
-0.101132055300171,-0.000983775960792098,3
-0.101187365591583,-0.000981998433327015,3
-0.101243015899761,-0.000963894371152046,3
-0.101293764995848,-0.000929086214940943,3
-0.101333449675879,-0.00087310742427394,3
-0.101344244997259,-0.000811060088466299,3
-0.101339910558017,-0.000749660068296871,3
-0.101318726367323,-0.000684247615156043,3
-0.101280882232571,-0.000628434490600009,3
-0.101231501490396,-0.000589084004942494,3
-0.101174311449669,-0.00056653199528043,3
-0.101112553699594,-0.000560909200935544,3
-0.101051905203747,-0.000572562255756325,3
-0.100996976251634,-0.000601073787504791,3
-0.100954131694519,-0.000642757990294722,3
-0.100925988575007,-0.000693289528446793,3
-0.100913836786245,-0.000748065226550815,3
-0.100917712711705,-0.00080216728165877,3
-0.100936153153022,-0.000850974913514484,3
-0.100966484090242,-0.000890839964424961,3
-0.101006699283503,-0.000930738122638802,3
-0.101046812108599,-0.000961524183430436,3
-0.101085526642251,-0.000966013467890926,3
-0.101122466152722,-0.000954676980584747,3
-0.101154440288311,-0.000937693485340438,3
-0.101182340842607,-0.000919556709544904,3
-0.101205297829208,-0.000899405273566661,3
-0.101221878642882,-0.000877240942067,3
-0.101233164651814,-0.000854418613306582,3
-0.101241017091144,-0.000831314554242332,3
-0.101246402243234,-0.000808090513278112,3
-0.101249227361396,-0.000784378395595531,3
-0.101249110472879,-0.000760024972520871,3
-0.101245596704036,-0.00073473507793548,3
-0.10123781112753,-0.000708319376866065,3
-0.101224564700952,-0.000681322729464924,3
-0.101191251407699,-0.000656339938880271,3
-0.101141759327478,-0.000646485733745022,3
-0.101102400343313,-0.000638464667775201,3
-0.101060263500896,-0.000633216439557709,3
-0.101016797573644,-0.000640797303492507,3
-0.100977675001538,-0.000664412024176164,3
-0.100946200425802,-0.000700535684667006,3
-0.100923996849884,-0.000745537548153647,3
-0.100914109889841,-0.000796592058555545,3
-0.100919433821507,-0.000851142406757092,3
-0.100941239419147,-0.000903085479074361,3
-0.100977969847718,-0.000947556186745073,3
-0.101026644839694,-0.000980558664982378,3
-0.101083441003776,-0.00099893273367424,3
-0.10114375458303,-0.00100063794762471,3
-0.101202535066051,-0.000985197538193643,3
-0.101257126371587,-0.000951641619470381,3
-0.101289098940801,-0.000909134340223775,3
-0.101306097832819,-0.000859847146197855,3
-0.101309579965186,-0.000801787533804665,3
-0.101298274847581,-0.000747548037987052,3
-0.101275847474175,-0.000703806817715126,3
-0.10124482927867,-0.000670875729113764,3
-0.101206998542071,-0.00064875856265539,3
-0.101166250945665,-0.000638231846036771,3
-0.101126175891138,-0.000639291922890368,3
-0.101091620622756,-0.000650196511865514,3
-0.101064472677631,-0.000668010784448544,3
-0.101045335461718,-0.000689826970212276,3
-0.101034085766339,-0.000712756701914789,3
-0.101029745334035,-0.000734119579156894,3
-0.101030490919933,-0.000752012363245236,3
-0.101026974181315,-0.000775046412245746,3
-0.101018297805816,-0.000802659060255905,3
-0.101017219194579,-0.000815965730718539,3
-0.101016603492975,-0.000823598198803389,3
-0.101016217677101,-0.000835170935825677,3
-0.101019834864589,-0.000853713725451087,3
-0.101028826595312,-0.000876017026813294,3
-0.101043141230522,-0.000899196985406522,3
-0.101064420739686,-0.000921348857461823,3
-0.10109464702259,-0.000940167742513327,3
-0.101133055705642,-0.000951503445048518,3
-0.101177047186587,-0.000952372576591282,3
-0.101223133163194,-0.000940800067113418,3
-0.101267307894647,-0.000915633603689737,3
-0.101305113042312,-0.000876999322315067,3
-0.101332214494185,-0.000826697861889589,3
-0.101337600439746,-0.000761083580946439,3
-0.101311915528246,-0.000701132064508746,3
-0.101280087759816,-0.000649927427065073,3
-0.101234934468333,-0.000601483021974658,3
-0.101178240904666,-0.00056827285668036,3
-0.101116279340709,-0.000555692508900779,3
-0.101053633408399,-0.000562403857442745,3
-0.100994037741988,-0.0005866149156004,3
-0.100943093546589,-0.0006267008821761,3
-0.100905323270288,-0.000681033358622303,3
-0.100886014282754,-0.00074344767158202,3
-0.100886282509968,-0.000808040205998756,3
-0.100905469929175,-0.000869100333811153,3
-0.100941461065332,-0.000921143316160037,3
-0.100990495029376,-0.000959452620240626,3
