hi,it
-0.164468373264812,1
-0.162969966653991,1
-0.160489418007023,1
-0.158901115746288,1
-0.157436235355277,1
-0.155829118207328,1
-0.155731318544017,1
-0.155907800171601,1
-0.15633255970575,1
-0.157188535870698,1
-0.158141804609423,1
-0.15946958298097,1
-0.16191045912543,1
-0.164073703488906,1
-0.165289950972433,1
-0.165886741274223,1
-0.16499003859922,1
-0.163698953794019,1
-0.16225920034767,1
-0.160218671781685,1
-0.15846039271288,1
-0.156566578150216,1
-0.154907760650306,1
-0.154633512157846,1
-0.153486475005533,1
-0.153313185157744,1
-0.15280901011405,1
-0.152017529255727,1
-0.152695932977128,1
-0.152795673499713,1
-0.153486183403939,1
-0.154250618305316,1
-0.155948712169958,1
-0.157588976002282,1
-0.159842988819568,1
-0.161800697246137,1
-0.163245484315401,1
-0.164561689342209,1
-0.165370819590355,1
-0.164495784372932,1
-0.162815439797318,1
-0.161684348657792,1
-0.160208332223692,1
-0.158586703618326,1
-0.157422525789629,1
-0.156766926980407,1
-0.15652041321158,1
-0.156592665149083,1
-0.157119241813266,1
-0.157160641282023,1
-0.157676186994717,1
-0.157660357794436,1
-0.157656355907915,1
-0.157414019969289,1
-0.156622899190067,1
-0.156087182450891,1
-0.154593927302286,1
-0.153569742736752,1
-0.151774573642341,1
-0.150085563685696,1
-0.147782243963668,1
-0.145548354591674,1
-0.143767095775802,1
-0.141557394511029,1
-0.139594295356154,1
-0.138172142706326,1
-0.13727048875239,1
-0.137011853392614,1
-0.137729795547332,1
-0.138903571525838,1
-0.140180552948903,1
-0.141429414930479,1
-0.142596743107492,1
-0.143629843194309,1
-0.144536858346863,1
-0.145142202788941,1
-0.145788508986502,1
-0.146164082199359,1
-0.145638102071869,1
-0.146213844836795,1
-0.146176963742167,1
-0.146121642283658,1
-0.146091513518522,1
-0.146694048262545,1
-0.147025171301867,1
-0.147588605394279,1
-0.148488496216442,1
-0.149683581777156,1
-0.15122799840664,1
-0.152454188090964,1
-0.154464218637091,1
-0.155986686043642,1
-0.158503851777088,1
-0.160434281349782,1
-0.162978250340179,1
-0.163754089128153,1
-0.163907444372794,1
-0.163366840439077,1
-0.161741249564567,1
-0.160421466025609,1
-0.159009805799529,1
-0.157474493377365,1
-0.155553718542073,1
-0.154386435851936,1
-0.152753519877756,1
-0.151020689831177,1
-0.149182058626605,1
-0.147659625505872,1
-0.146147152721592,1
-0.145121965351222,1
-0.144760671341823,1
-0.143670481889375,1
-0.143222011777409,1
