t,thetadot
4946.8741256995,1.39999937703086
4947.09732838804,1.39999924648145
4947.32053107659,1.39999937236004
4947.54373376514,1.39999952123543
4947.76693645368,1.39999980192911
4947.99013914223,1.39999989012066
4948.21334183078,1.40000013940228
4948.44296557996,1.39999933614799
4948.67258932915,1.40000047276172
4948.90221307833,1.4000004720964
4949.13183682751,1.40000056448495
4949.3614605767,1.40000022191371
4949.59108432588,1.40000025838898
4949.82070807506,1.39999994285486
4950.05093903341,1.39999962879708
4950.28116999176,1.39999951371988
4950.51140095011,1.39999931315093
4950.74163190845,1.39999916159339
4950.9718628668,1.39999907609538
4951.20209382515,1.39999906943034
4951.4323247835,1.39999911743738
4951.66255574184,1.39999925502909
4951.89278670019,1.39999943706287
4952.12301765854,1.39999965994702
4952.3801715124,1.39999925410031
4952.63732536627,1.4000005611777
4952.84735555679,1.39999933174921
4953.05738574731,1.40000011784268
4953.26741593783,1.39999990523175
4953.47744612836,1.40000041278796
4953.68747631888,1.39999981166186
4953.8975065094,1.40000019010928
4954.10753669992,1.39999990091399
4954.3238669916,1.39999962246481
4954.54019728329,1.39999969306476
4954.75652757497,1.39999954670036
4954.97285786665,1.39999940629481
4955.18918815833,1.39999928809494
4955.40551845001,1.39999921885176
4955.62184874169,1.39999918215909
4955.84600316469,1.39999937563369
4956.07015758768,1.39999924084179
4956.29431201068,1.39999936631552
4956.51846643367,1.39999952405662
4956.74262085667,1.39999981266881
4956.96677527966,1.39999990670102
4957.19092970266,1.4000001561153
4957.42046991866,1.39999933920464
4957.65001013467,1.40000047362487
4957.87955035067,1.40000046896836
4958.10909056668,1.40000056135374
4958.33863078269,1.40000021800344
4958.56817099869,1.40000025392355
4958.7977112147,1.39999993844357
4959.02746179416,1.3999996276257
4959.25721237362,1.39999951150953
4959.48696295307,1.39999931435957
4959.71671353253,1.39999916499888
4959.94646411199,1.39999908048925
4960.17621469145,1.39999907393756
4960.40596527091,1.39999912230281
4960.63571585037,1.3999992582377
4960.86546642983,1.39999943785797
4961.09521700928,1.39999965758172
4961.35246899725,1.39999925572097
4961.60972098522,1.40000056010615
4961.82016324984,1.39999933418351
4962.03060551446,1.40000012610689
4962.24104777907,1.39999991540682
4962.45149004369,1.40000041833682
4962.66193230831,1.39999981836598
4962.87237457293,1.40000019322662
4963.08281683755,1.39999990344342
4963.29868931443,1.39999962171418
4963.51456179131,1.39999969050064
4963.73043426819,1.39999954583444
4963.94630674507,1.39999940732607
4964.16217922195,1.39999929000498
4964.37805169883,1.39999922137624
4964.59392417571,1.39999918541361
4964.81925824361,1.39999937384041
4965.04459231152,1.39999923568941
4965.26992637942,1.3999993618327
4965.49526044732,1.39999953001112
4965.72059451523,1.39999982804585
4965.94592858313,1.39999992905256
4966.17126265103,1.40000017869158
4966.40053450766,1.3999993437966
4966.62980636428,1.40000047123977
4966.8590782209,1.40000046027136
4967.08835007752,1.40000055241858
4967.31762193414,1.40000020903845
4967.54689379076,1.40000024437288
4967.77616564738,1.3999999303711
4968.00548778229,1.39999962529417
4968.2348099172,1.39999950737181
4968.46413205211,1.3999993137387
4968.69345418701,1.39999916715412
4968.92277632192,1.39999908467974
4969.15209845683,1.39999907894659
4969.38142059174,1.39999912840928
4969.61074272664,1.39999926331858
4969.84006486155,1.39999944128857
