t,thetadot
4950.31691788081,1.39999938953986
4950.51900730675,1.39999932880256
4950.7210967327,1.39999924080805
4950.92318615865,1.39999926814173
4951.1252755846,1.39999932258384
4951.33210063025,1.3999994022784
4951.5389256759,1.39999944143412
4951.74575072156,1.39999952763662
4951.95257576721,1.39999963500908
4952.15940081286,1.39999976003761
4952.36622585851,1.39999984651575
4952.57305090417,1.39999993527145
4952.82590647471,1.39999939897376
4953.07876204526,1.40000079063998
4953.28008576721,1.39999941092356
4953.48140948915,1.39999990166999
4953.6827332111,1.39999962238217
4953.88405693305,1.39999990050574
4954.085380655,1.3999995416312
4954.28670437695,1.39999962351001
4954.48802809889,1.39999947603721
4954.69394859975,1.39999940323164
4954.8998691006,1.39999933310264
4955.10578960145,1.39999928908677
4955.31171010231,1.39999926818305
4955.51763060316,1.39999928617061
4955.72355110402,1.39999932640959
4955.92947160487,1.3999993996122
4956.1826660849,1.39999940366256
4956.43586056493,1.39999972096596
4956.63897043195,1.39999940603553
4956.84208029896,1.3999998637421
4957.04519016597,1.39999992754197
4957.24830003298,1.40000004780652
4957.45140989999,1.3999997658697
4957.65451976701,1.40000002369989
4957.85762963402,1.39999991168271
4958.06452182304,1.3999993931438
4958.27141401206,1.39999983803107
4958.47830620109,1.39999973943189
4958.68519839011,1.399999640817
4958.89209057913,1.3999995254945
4959.09898276815,1.39999943752367
4959.30587495717,1.39999935235609
4959.55869925718,1.39999940049835
4959.81152355719,1.39999894881593
4960.01305456426,1.39999940009257
4960.21458557133,1.39999940873314
4960.4161165784,1.39999964252472
4960.61764758548,1.39999944654492
4960.81917859255,1.39999954415827
4961.02070959962,1.39999950817058
4961.22224060669,1.39999987283888
4961.42873661301,1.39999941298999
4961.63523261933,1.40000000027036
4961.84172862564,1.39999993740194
4962.04822463196,1.40000012536133
4962.25472063828,1.39999985129873
4962.46121664459,1.40000007388395
4962.66771265091,1.39999982539091
4962.92083214304,1.39999939511389
4963.17395163518,1.40000000988406
4963.37577541959,1.39999940146933
4963.57759920401,1.39999942845683
4963.77942298842,1.39999938636691
4963.98124677284,1.39999932594927
4964.18307055726,1.39999923846136
4964.38489434167,1.39999926582345
4964.58671812609,1.39999932055528
4964.793067679,1.39999940037432
4964.99941723192,1.39999943964186
4965.20576678484,1.39999952555223
4965.41211633775,1.39999963222526
4965.61846589067,1.39999975655052
4965.82481544359,1.39999984289758
4966.0311649965,1.39999993188232
4966.2841852138,1.39999940227236
4966.5372054311,1.4000007964631
4966.73987323617,1.39999941452155
4966.94254104124,1.39999992559795
4967.1452088463,1.39999964269961
4967.34787665137,1.39999991453041
4967.55054445644,1.39999955130404
4967.7532122615,1.39999962869783
4967.95588006657,1.39999947725986
4968.16282704958,1.39999940283144
4968.36977403259,1.39999932740197
4968.5767210156,1.39999928211894
4968.78366799861,1.39999926060358
