hi,it
-0.100570420074869,1
-0.100474216158663,1
-0.100531692584998,1
-0.100459756913569,1
-0.100556693264119,1
-0.100442832254349,1
-0.100558322443624,1
-0.100496622096748,1
-0.100551618604668,1
-0.100488345087497,1
-0.100550488460509,1
-0.100486281633518,1
-0.100488348652859,1
-0.100542534498782,1
-0.100536361129964,1
-0.100520028491307,1
-0.100471527446821,1
-0.100574913236749,1
-0.10048054887604,1
-0.100528785311159,1
-0.10048095319885,1
-0.100581754093836,1
-0.100450654414186,1
-0.100559184367408,1
-0.100487808088145,1
-0.100541174791728,1
-0.100474132468836,1
-0.100573018899156,1
-0.100514782375899,1
-0.100516261769136,1
-0.100524396601594,1
-0.100533054701247,1
-0.100501668902965,1
-0.10047100505849,1
-0.100569093453553,1
-0.100500996309513,1
-0.100534975551843,1
-0.100475813414977,1
-0.100571543038695,1
-0.100442423193932,1
-0.100555376177733,1
-0.100503060218778,1
-0.100569719113056,1
-0.100456664463462,1
-0.100557500824351,1
-0.100491248593802,1
-0.100506846168897,1
-0.100517045531679,1
-0.100561217332359,1
-0.100514994090492,1
-0.100478575762852,1
-0.100560632719445,1
-0.100500908105748,1
-0.100516435532357,1
-0.100469110063258,1
-0.100584816086151,1
-0.100454414309804,1
-0.100536503214044,1
-0.100485924432994,1
-0.100562382147954,1
-0.100441656736549,1
-0.100568116766388,1
-0.100519904736502,1
-0.100536869358689,1
-0.100500104690965,1
-0.100543897312348,1
-0.100500311101644,1
-0.100475106912097,1
-0.100558128410546,1
-0.10052878806555,1
-0.100520236335609,1
-0.100467365022353,1
-0.100586561418304,1
-0.100468501807409,1
-0.100536422145935,1
-0.100491001950089,1
-0.100584921022888,1
-0.10044912690429,1
-0.100548134857827,1
-0.100493320372459,1
-0.100540986558306,1
-0.100485404337133,1
-0.100556086730097,1
-0.1005166033771,1
-0.100501456268186,1
-0.100536237905996,1
-0.100509817693804,1
-0.100511022882245,1
-0.1004626997931,1
-0.100574138969276,1
-0.100478226353868,1
-0.100533381002133,1
-0.100463624207577,1
-0.10056084729108,1
-0.100445816459572,1
-0.100562273385321,1
-0.100498880982566,1
-0.100554758630238,1
