we1,we2,we3,we4,we5,we6,it
-0.100284739196932,-0.000660149107647254,6302.03486310121,0.00104545387038318,-0.140031818251293,1.39999985748351,3
-0.100239550244036,-0.000797031022174533,6308.31804840839,0.00107800555076693,-0.140089335552123,1.39999974430181,3
-0.100131748137142,-0.00103280958153938,6314.60123371557,0.00105280150330937,-0.140072872239145,1.3999998381406,3
-0.100003024387504,-0.00100302724852734,6320.88441902266,0.00110271320974984,-0.139971938322335,1.39999979553151,3
-0.0998017654981364,-0.000805311605509319,6327.16760432992,0.00108528958413445,-0.139999241880896,1.39999974920567,3
-0.0998200717193186,-0.000685960571645171,6333.4507896371,0.000994234839351345,-0.140004520578904,1.39999980428541,3
-0.100049390102805,-0.000539385268378927,6339.73397494428,0.00102481289262151,-0.139984749720262,1.39999984441032,3
-0.100168810062585,-0.000529860732994748,6346.01716025138,0.00103731597295737,-0.140078096388553,1.39999974182515,3
-0.100273787615373,-0.000803313474758812,6352.30034555864,0.00101810971472339,-0.140098938936296,1.39999981869392,3
-0.100263356001303,-0.000958499299567329,6358.58353086574,0.00109235659692111,-0.140025052795917,1.39999985171155,3
-0.0999959129682432,-0.000973805167743261,6364.866716173,0.00111258792336727,-0.140042746406832,1.39999975068459,3
-0.099839342392996,-0.000959182372729552,6371.1499014801,0.00104475903027098,-0.140012170720475,1.39999983021179,3
-0.0998669562926366,-0.000742105709801484,6377.43308678728,0.00105446158517905,-0.139939696480656,1.39999981126938,3
-0.0999059021412142,-0.000529169697125097,6383.71627209454,0.00103282665652647,-0.1400251116163,1.39999974890047,3
-0.100088848394937,-0.000590186440674687,6389.99945740172,0.00098270755800601,-0.140063936974923,1.39999980900878,3
-0.100303076105422,-0.000687500232995593,6396.2826427089,0.00105043579684261,-0.140033678089609,1.39999986489011,3
-0.100227788714925,-0.000824459132663408,6402.565828016,0.00108407586854172,-0.140086701613158,1.39999974623703,3
-0.100097988883345,-0.00103808543014113,6408.84901332318,0.00105529169937696,-0.140066570762165,1.39999983717248,3
-0.0999719895350576,-0.000982557736273288,6415.13219863036,0.0011002728939083,-0.139965976351586,1.39999979612973,3
-0.0997952964124599,-0.00077294759114507,6421.41538393762,0.00107820509355133,-0.139998645649963,1.39999974781321,3
-0.0998411320515658,-0.000662363032526565,6427.6985692448,0.000988705123706503,-0.140008887006494,1.39999980581838,3
-0.100085671031272,-0.000538139736603899,6433.98175455198,0.00102524866552028,-0.139991131979527,1.39999984405895,3
-0.100193772384336,-0.000551912163470791,6440.26493985916,0.00104198766478148,-0.140081725990541,1.39999974189667,3
-0.100271195655406,-0.000834310087249842,6446.54812516626,0.00102360196826323,-0.140098376595745,1.39999981929461,3
-0.10023580270818,-0.00097631182818599,6452.83131047344,0.00109588045866038,-0.140020000330938,1.39999986093357,3
-0.099961946950025,-0.00096692995404047,6459.11449578062,0.00111318356251134,-0.140036690379121,1.39999975122302,3
-0.0998185656812309,-0.000933123957545228,6465.39768108787,0.00103974724770883,-0.140008774367051,1.39999983024417,3
-0.0998737153652404,-0.00071584001179313,6471.68086639497,0.00104789784479449,-0.139942538351365,1.39999981387027,3
-0.0999361463442918,-0.000518508086085858,6477.96405170224,0.00102984059054752,-0.140030582111599,1.39999974780015,3
-0.100125526480013,-0.000603387353836101,6484.24723700941,0.000985057111384477,-0.140069096761387,1.39999980998553,3
-0.100319635724503,-0.000715626793168664,6490.53042231651,0.00105577239900994,-0.140035082619751,1.39999987833285,3
-0.100214122730627,-0.000850974689555292,6496.81360762377,0.00108976523885301,-0.140083888794261,1.39999974706881,3
-0.100064676237712,-0.00104289712896371,6503.09679293095,0.00105770742567817,-0.140060688188795,1.39999983603854,3
-0.0999419586353263,-0.00096365036289826,6509.37997823805,0.00109783550853528,-0.13996050201188,1.39999979931749,3
-0.0997881701637709,-0.000744296067803088,6515.66316354523,0.00107169490032835,-0.139998835965945,1.39999974671566,3
-0.0998590176201815,-0.000642699904869586,6521.94634885249,0.000983945741345499,-0.140013244118685,1.3999998064259,3
-0.100116683616689,-0.000539744020742733,6528.22953415967,0.00102555353002394,-0.139996827564867,1.39999984424153,3
-0.100215394312844,-0.000573460074921761,6534.51271946685,0.00104564055272849,-0.140084685053372,1.39999974146109,3
-0.100269740816726,-0.000861577272758656,6540.79590477395,0.00102816648177378,-0.140097614904505,1.39999982003787,3
-0.100213148318735,-0.000991143625489291,6547.07909008121,0.0010990354621906,-0.140015812973979,1.39999986485163,3
-0.0999338739459216,-0.000960933499870472,6553.36227538831,0.00111366864014843,-0.140031585799583,1.3999997518281,3
-0.0998012112480313,-0.000910930384361925,6559.64546069549,0.00103557970901931,-0.140005917715673,1.39999982986048,3
-0.0998778323513639,-0.000692460549693478,6565.92864600275,0.00104281069953722,-0.139944934611854,1.39999981355946,3
-0.0999587214788273,-0.000508233934998385,6572.21183130985,0.00102756694057969,-0.140035273884961,1.399999746923,3
-0.100152776070555,-0.000613793878475823,6578.49501661703,0.000986817030466749,-0.140073605928543,1.39999981064591,3
-0.100331402028039,-0.000738679072252347,6584.77820192421,0.0010595957345015,-0.140036414827617,1.39999988527308,3
-0.100203665253708,-0.000872776580375302,6591.06138723147,0.00109397084599385,-0.140081502960044,1.39999974804882,3
-0.100039583694816,-0.0010464796246582,6597.34457253865,0.0010596474295711,-0.140055888893418,1.39999983505904,3
-0.0999186492719115,-0.000947820743086786,6603.62775784583,0.00109651654247514,-0.139956098171199,1.3999997955681,3
-0.0997807516373019,-0.000720326035348391,6609.91094315293,0.00106684484571146,-0.139999259418955,1.39999974568636,3
-0.0998706649955337,-0.000627264631326581,6616.19412846019,0.000980219909589953,-0.140017080541635,1.39999980635533,3
-0.100139785930896,-0.000542134895766516,6622.47731376728,0.00102533474074446,-0.140001434305503,1.39999985077292,3
-0.100232800681957,-0.000592293092773675,6628.76049907446,0.00104812932188225,-0.140087093494096,1.39999974093925,3
-0.100270469786323,-0.000885166090699563,6635.04368438173,0.00103141132292624,-0.140097219987306,1.39999982017902,3
-0.100198568561872,-0.0010042458947391,6641.3268696889,0.00110117658555796,-0.140012219047935,1.39999986285475,3
-0.0999155897096622,-0.000955228523508565,6647.610054996,0.00111384974319002,-0.140027097967427,1.3999997520942,3
-0.0997894968629355,-0.000890901714405795,6653.89324030318,0.00103275417155465,-0.140003641379096,1.39999982886739,3
-0.0998804342669937,-0.000671856696362274,6660.17642561044,0.00103942083634562,-0.139947128516126,1.39999981316238,3
-0.0999736524396637,-0.000499456813578044,6666.45961091754,0.00102609532819185,-0.140039368199472,1.3999997462239,3
-0.10017055480183,-0.000623074205874089,6672.7427962248,0.000987995589040122,-0.140077442220873,1.39999981109929,3
-0.100338069339242,-0.000758530801714181,6679.0259815319,0.00106215565289702,-0.140037311667075,1.39999988395927,3
-0.100195074802125,-0.000889542937002056,6685.30916683916,0.0010967712938962,-0.140079247983058,1.39999974875479,3
-0.10002165071238,-0.00104728162567413,6691.59235214626,0.00106071562211112,-0.140051753805841,1.39999983425904,3
-0.0999036253458582,-0.000932741931174904,6697.87553745344,0.00109519075719786,-0.139952640932884,1.3999997935151,3
-0.0997776447638838,-0.000699654231872276,6704.1587227607,0.00106330618750103,-0.139999978776476,1.39999974471034,3
-0.0998807413861232,-0.000615585865693119,6710.4419080678,0.000977844320718959,-0.140020662947552,1.39999980643071,3
-0.100156778787129,-0.000546433733731219,6716.72509337498,0.00102546927799853,-0.140005236776867,1.39999985617996,3
-0.100244344105035,-0.000610119161026833,6723.00827868216,0.0010500340872229,-0.140088876307873,1.39999974049383,3
-0.1002690107726,-0.000905086484976958,6729.29146398942,0.00103382090157408,-0.140096370905213,1.39999982024635,3
-0.100186137454453,-0.00101331665957677,6735.5746492966,0.00110257087902339,-0.140008764085905,1.3999998605439,3
-0.0999022026146036,-0.000947554068969687,6741.8578346037,0.00111344702625405,-0.140023250077618,1.39999975226311,3
-0.0997822432811833,-0.000871396345097889,6748.14101991088,0.00103034359963611,-0.140001904764514,1.39999982776898,3
