t,thetadot
4950.17860445265,1.39999969615091
4950.38212748148,1.3999998105025
4950.58918890143,1.39999943832074
4950.79625032139,1.39999986399793
4951.00331174134,1.39999982550616
4951.2103731613,1.39999982319195
4951.41743458125,1.3999997917637
4951.62449600121,1.39999977485116
4951.83155742117,1.39999969959459
4952.08455509482,1.39999943729692
4952.33755276847,1.39999975521096
4952.53889464436,1.39999943936735
4952.74023652026,1.3999995319416
4952.94157839615,1.39999954770716
4953.14292027205,1.39999953098311
4953.34426214794,1.39999941098262
4953.54560402383,1.39999948516926
4953.74694589973,1.39999956873372
4953.95312971624,1.39999943826853
4954.15931353275,1.39999966142861
4954.36549734927,1.39999967433726
4954.57168116578,1.39999974019226
4954.77786498229,1.39999979553955
4954.9840487988,1.39999982525254
4955.19023261532,1.39999983763078
4955.44315978723,1.39999943675804
4955.69608695914,1.40000031006048
4955.89819056348,1.3999994365172
4956.10029416783,1.39999974870086
4956.30239777217,1.39999963612063
4956.50450137651,1.39999968509233
4956.70660498085,1.39999950556033
4956.90870858519,1.39999958398337
4957.11081218953,1.39999951375875
4957.31614423449,1.39999943630212
4957.52147627944,1.39999949324456
4957.7268083244,1.39999948931446
4957.93214036936,1.39999950460787
4958.13747241431,1.39999953589964
4958.34280445927,1.39999957815945
4958.54813650423,1.39999962444965
4958.80132426572,1.39999943815344
4959.05451202721,1.40000001882793
4959.25854304197,1.39999943786554
4959.46257405673,1.39999984331755
4959.66660507149,1.39999983260006
4959.87063608625,1.39999982295836
4960.07466710101,1.39999976268146
4960.27869811577,1.3999997768756
4960.48272913052,1.39999977096961
4960.68902548496,1.39999943944143
4960.8953218394,1.39999969071198
4961.10161819384,1.399999623003
4961.30791454828,1.39999959424718
4961.51421090272,1.39999952714231
4961.72050725716,1.39999953226734
4961.92680361159,1.39999948055302
4962.17981682487,1.39999943566663
4962.43283003815,1.39999947155892
4962.63455297854,1.39999943559104
4962.83627591893,1.39999962985051
4963.03799885932,1.3999997266207
4963.2397217997,1.39999967543995
4963.44144474009,1.39999960844371
4963.64316768048,1.39999968459243
4963.84489062087,1.39999980338721
4964.05095313566,1.39999943878633
4964.25701565044,1.39999985571839
4964.46307816523,1.39999981279463
4964.66914068002,1.39999981416322
4964.8752031948,1.39999978948603
4965.08126570959,1.39999977355982
4965.28732822437,1.39999969729757
4965.54033260417,1.39999943974417
4965.79333698396,1.39999975877817
4965.99556944537,1.39999944040198
4966.19780190678,1.39999953544431
4966.40003436819,1.39999954903771
4966.6022668296,1.3999995284459
4966.80449929101,1.3999994076204
4967.00673175241,1.39999948339296
4967.20896421382,1.39999956698709
4967.41491805931,1.39999943734538
4967.6208719048,1.39999965587389
4967.82682575029,1.39999968389235
4968.03277959578,1.39999973936683
4968.23873344127,1.39999978750757
4968.44468728676,1.39999981992629
4968.65064113225,1.3999998372656
4968.90376314594,1.39999943545683
4969.15688515963,1.40000031493165
4969.36001512582,1.39999943794788
4969.56314509201,1.39999975818568
