w1,w2,w3,w4,w5,w6,i
0.759679331513858,0.0442999021874259,6656.87477581036,0.0889533919005116,0.172073643083241,1.39999656481886,2
0.773674600684757,0.0868412595302633,6657.22024091622,0.0246646731486287,0.169640681333027,1.40000146155895,2
0.772053535434459,0.126637578985081,6657.56570728518,-0.0365739513520415,0.150096506139929,1.4000065750194,2
0.756288292705298,0.159691424534491,6657.91117478239,-0.0890881071961175,0.115585441711574,1.40001045967977,2
0.729133115640921,0.182759366333308,6658.25664313303,-0.12825289293163,0.0700114690544274,1.40001341148355,2
0.694296123551106,0.193733245255314,6658.60211195518,-0.151032930625743,0.018577485421445,1.40001438345767,2
0.656000633105968,0.19188771078478,6658.94758083951,-0.156329031587895,-0.032832643137628,1.40001388785062,2
0.618486658205274,0.177963205060875,6659.29304935933,-0.14510157160916,-0.0783516621685533,1.40001147619616,2
0.583790320110905,0.152425676586243,6659.65873930024,-0.118448127261799,-0.11441027815075,1.40000740766203,2
0.557496396722829,0.119594222587035,6660.02442808458,-0.0818863693666975,-0.13362159828322,1.4000028368289,2
0.541345316921049,0.0842242357919361,6660.39011555884,-0.0420445298285968,-0.133744493831911,1.39999755762291,2
0.535272991590944,0.0513257873690687,6660.75580174669,-0.00593204765099351,-0.115067915948723,1.39999297604977,2
0.537435399392784,0.0255000804467083,6661.12148688291,0.0200035544305893,-0.0803602648945057,1.39998970466899,2
0.544473310210169,0.0103355399004804,6661.48717137001,0.0307423358761495,-0.0345008003608556,1.39998810313751,2
0.550190372848959,0.00726349085167332,6661.75532139479,0.0271919140641772,0.00255015971734585,1.39999131928898,2
0.554250546959158,0.0113133972098928,6662.02347174626,0.0135591579558978,0.0394300208223414,1.39999119609185,2
0.554763769461131,0.0221908725734137,6662.2916223078,-0.00971404074526398,0.0733946998703406,1.39999228688776,2
0.54998636447826,0.0390918084161088,6662.55977285494,-0.041461193829183,0.101915013469833,1.39999174290399,2
0.538455286703384,0.0607578074720363,6662.82792357782,-0.0798726895051793,0.122830353491456,1.39999494474407,2
0.519106528129296,0.0855680161711583,6663.09607455152,-0.122633254625041,0.134541928348121,1.399994459823,2
0.491359623256202,0.111657088669325,6663.36422597078,-0.167078162197455,0.136105127619571,1.39999860755598,2
0.447732052166308,0.141420875792355,6663.68090954263,-0.217898374890622,0.124655181345372,1.39999853029785,2
0.393212046012074,0.167047123957676,6663.99759331289,-0.262628265620089,0.0998253327235296,1.39999941673792,2
0.329645244879886,0.185750605401806,6664.31427719182,-0.297283590380472,0.0639891360161408,1.40000037645615,2
0.259678077643369,0.195417533117168,6664.63096117469,-0.318825472409397,0.0206415396834273,1.40000051757105,2
0.186505143478811,0.194823001666466,6664.94764520951,-0.325479755313252,-0.0259406791685436,1.40000036986061,2
0.11355846357515,0.183759008161429,6665.26432918757,-0.316938338128601,-0.071123031704586,1.39999989301453,2
0.0441652892126625,0.163060011091224,6665.58101302972,-0.294434765463805,-0.11039924700334,1.39999934082796,2
-0.0325272223537104,0.126831283680699,6665.97282452194,-0.251362409286737,-0.145201862225838,1.3999989366477,2
-0.0955484799985613,0.0835066633196751,6666.36463588959,-0.19826027864208,-0.160469605716927,1.39999846110909,2
-0.135897237837745,0.0466566875245961,6666.68688456919,-0.152734839241909,-0.157191230068843,1.3999994441628,2
-0.166038660885128,0.0122130509859453,6667.00913354938,-0.110151959321253,-0.139984194557381,1.40000121960048,2
-0.187125270552158,-0.0168077176914425,6667.33138285866,-0.0745884579890341,-0.110416324817741,1.40000192830612,2
-0.201184351859744,-0.0378800254194235,6667.65363212258,-0.0496338415575157,-0.071366082811081,1.40000016195199,2
-0.210966884919904,-0.0492506649969022,6667.97588113259,-0.0378488365053775,-0.0268696169802802,1.40000013835173,2
-0.217252755387428,-0.0509627088394626,6668.21136742681,-0.0382376256008338,0.0063725856630804,1.40000220512711,2
-0.224246323151172,-0.0471788814051439,6668.44685399257,-0.0461178275257366,0.0381489771833443,1.40000307690326,2
-0.233160108276683,-0.0382997699999579,6668.68234070055,-0.0609186004305473,0.066709756866858,1.40000283784888,2
-0.245078366485437,-0.0250024111551647,6668.91782732796,-0.0816714639760893,0.090468637065511,1.40000226393037,2
-0.260896014658132,-0.008208611609464,6669.15331379578,-0.107048924688536,0.108082162061306,1.40000177083079,2
