t,thetadot
4949.99149963196,1.39999951203713
4950.18237385321,1.39999959612889
4950.37324807445,1.39999965610598
4950.5746134933,1.39999949389762
4950.77597891215,1.39999967698194
4950.977344331,1.39999966275758
4951.17870974985,1.39999966998088
4951.38007516869,1.39999963106779
4951.58144058754,1.39999967237112
4951.78280600639,1.39999962779285
4952.02778243365,1.39999944347531
4952.27275886092,1.3999998018477
4952.47383907811,1.39999940841324
4952.6749192953,1.39999963844661
4952.87599951249,1.3999996515809
4953.07707972968,1.39999967334078
4953.27815994687,1.39999958606066
4953.47924016406,1.39999951052616
4953.68032038125,1.39999956687177
4953.88140059844,1.39999973872669
4954.10486750248,1.39999941976008
4954.32833440652,1.39999982903266
4954.55180131056,1.39999968017726
4954.7752682146,1.39999970615007
4954.99873511864,1.39999974451541
4955.22220202268,1.39999981808655
4955.44566892672,1.39999972785758
4955.68306774584,1.39999949871984
4955.92046656497,1.39999978177712
4956.1578653841,1.39999975600969
4956.39526420322,1.39999976621767
4956.63266302235,1.39999977098593
4956.87006184148,1.39999982939684
4957.1074606606,1.3999997962319
4957.34485947973,1.39999981871336
4957.60096790817,1.39999937626833
4957.8570763366,1.40000004813978
4958.11318476504,1.39999987132045
4958.36929319347,1.39999987027792
4958.62540162191,1.40000019710047
4958.88151005034,1.40000016869912
4959.13761847878,1.39999993638312
4959.35021404208,1.39999948019699
4959.56280960539,1.39999973156161
4959.77540516869,1.39999973021699
4959.988000732,1.39999971743259
4960.2005962953,1.39999962026637
4960.4131918586,1.39999971214461
4960.62578742191,1.39999968141764
4960.87022033445,1.39999945515697
4961.11465324698,1.39999980211876
4961.35908615952,1.39999979897356
4961.55984472836,1.3999994010257
4961.76060329719,1.39999965040141
4961.96136186603,1.39999965284507
4962.16212043486,1.39999962321293
4962.3628790037,1.39999959130649
4962.56363757253,1.3999995559712
4962.76439614137,1.39999964629556
4962.96568699313,1.39999941149982
4963.16697784488,1.39999969273103
4963.36826869664,1.39999962059506
4963.5695595484,1.39999963365889
4963.77085040015,1.39999964989029
4963.97214125191,1.39999969765518
4964.17343210367,1.39999965441528
4964.42059123898,1.39999949642932
4964.66775037428,1.39999982221905
4964.86929479674,1.39999948930286
4965.0708392192,1.39999966552201
4965.27238364165,1.39999967431774
4965.47392806411,1.39999969827044
4965.67547248657,1.3999995379125
4965.87701690902,1.39999962136147
4966.07856133148,1.3999996366679
4966.2850532589,1.39999939185852
4966.49154518632,1.39999965870913
4966.69803711374,1.39999965162998
4966.90452904115,1.39999966011792
4967.11102096857,1.39999967025277
4967.31751289599,1.39999967529877
4967.52400482341,1.39999967683154
4967.77741578028,1.39999943667943
4968.03082673715,1.3999999276806
4968.23455431027,1.399999471226
4968.43828188339,1.39999969208758
4968.64200945652,1.39999969532298
4968.84573702964,1.39999973498138
4969.04946460276,1.39999954059851
4969.25319217588,1.3999996729745
4969.45691974901,1.39999965584796
4969.66448815666,1.39999946478004
4969.87205656432,1.39999965818461
4970.07962497197,1.39999965467983
4970.28719337963,1.39999965982715
4970.49476178728,1.39999965052635
4970.70233019494,1.39999967462197
4970.90989860259,1.3999996586294
4971.16364531808,1.39999938711564
4971.41739203357,1.39999994642543
4971.61725828948,1.3999993970606
4971.81712454539,1.39999964990534
4972.01699080129,1.39999966730069
