t,thetadot
4948.01690418669,1.39999929743232
4948.23965087578,1.39999989617414
4948.46239756487,1.3999999384785
4948.68514425396,1.40000005193703
4948.90789094305,1.39999992839008
4949.13063763215,1.40000006931699
4949.35338432124,1.399999931157
4949.58565996522,1.39999949064795
4949.81793560921,1.39999988889094
4950.05021125319,1.3999997858798
4950.28248689717,1.39999967217735
4950.51476254116,1.39999957964721
4950.74703818514,1.39999950915597
4950.97931382913,1.39999945323797
4951.21158947311,1.39999945386975
4951.4438651171,1.39999948130881
4951.67614076108,1.39999954375199
4951.92120238911,1.39999937019877
4952.16626401715,1.39999980797921
4952.41132564518,1.39999995010806
4952.65638727322,1.40000016094608
4952.90144890125,1.4000002197033
4953.14651052928,1.40000039565394
4953.39157215732,1.40000031867088
4953.63663378535,1.40000032216831
4953.88169541339,1.40000022108596
4954.12675704142,1.40000011184128
4954.37181866945,1.39999994355486
4954.61688029749,1.39999978145736
4954.81632059314,1.39999958187785
4955.0157608888,1.39999960988686
4955.21520118445,1.39999961351307
4955.4146414801,1.3999995450822
4955.61408177576,1.39999947026579
4955.81352207141,1.39999949738367
4956.01296236707,1.39999954268338
4956.2288409733,1.39999940202977
4956.44471957953,1.39999961247782
4956.66059818577,1.39999964511485
4956.876476792,1.39999974968363
4957.09235539823,1.39999977329144
4957.30823400446,1.39999990506493
4957.5241126107,1.3999998675712
4957.77611522299,1.39999934652501
4958.02811783528,1.40000039450332
4958.23755911696,1.39999943823157
4958.44700039865,1.39999981706088
4958.65644168033,1.39999971664426
4958.86588296202,1.39999976261496
4959.0753242437,1.39999966174531
4959.28476552539,1.39999962435467
4959.49420680707,1.39999959025713
4959.72206182748,1.3999995650606
4959.94991684789,1.39999947933541
4960.1777718683,1.3999994420734
4960.40562688871,1.39999948227177
4960.63348190912,1.39999956640168
4960.86133692953,1.39999963391671
4961.08919194994,1.3999997113854
4961.32625820512,1.39999931340294
4961.56332446029,1.40000000381009
4961.80039071547,1.40000009797487
4962.03745697065,1.40000024547384
4962.27452322582,1.40000014367287
4962.511589481,1.40000028705455
4962.74865573618,1.40000011648389
4962.98572199135,1.40000007182359
4963.22278824653,1.39999994128911
4963.47185581266,1.39999955750833
4963.72092337878,1.39999968655194
4963.96999094491,1.39999951969765
4964.21905851104,1.3999994132393
4964.42414931066,1.39999953671556
4964.62924011029,1.39999956606667
4964.83433090992,1.39999959462297
4965.03942170955,1.39999952216569
4965.24451250918,1.39999947541756
4965.4496033088,1.39999953602184
4965.65469410843,1.39999966574796
4965.88537101081,1.39999930898775
4966.11604791319,1.3999999605518
4966.34672481557,1.40000002482461
4966.57740171795,1.40000015712035
4966.80807862033,1.40000005802292
4967.03875552271,1.40000019227845
4967.26943242509,1.40000002569367
4967.50010932746,1.39999998757088
4967.73386390213,1.39999953253838
4967.9676184768,1.39999978997129
4968.20137305147,1.3999996701582
4968.43512762613,1.39999956811846
4968.6688822008,1.39999949186996
4968.90263677547,1.39999945683101
4969.13639135014,1.39999942916971
4969.37014592481,1.39999947571819
4969.60390049947,1.39999954193521
4969.84325122192,1.39999936659308
4970.08260194437,1.39999978090252
4970.32195266681,1.39999991152256
4970.52115204632,1.39999929924087
4970.72035142582,1.39999968183763
4970.91955080533,1.39999970338017
4971.11875018483,1.39999976108331
4971.31794956433,1.39999967443351
4971.51714894384,1.3999998347088
4971.71634832334,1.39999974026275
4971.93582670218,1.39999948702976
4972.15530508103,1.39999982256923
4972.37478345987,1.39999976324119
4972.59426183871,1.39999968211049
4972.81374021755,1.39999961647364
4973.03321859639,1.39999955717001
4973.25269697523,1.39999950577842
4973.47245529097,1.39999951734079
4973.69221360671,1.39999948541865
4973.91197192245,1.3999995092
4974.13173023818,1.39999955055083
4974.35148855392,1.39999962289124
4974.57124686966,1.39999968418218
4974.7910051854,1.39999976988509
4975.01548770087,1.39999930649141
4975.23997021633,1.39999995894841
4975.4644527318,1.39999999565887
4975.68893524726,1.40000009753176
4975.91341776273,1.39999996125079
4976.13790027819,1.40000007930131
4976.36238279366,1.39999992831993
4976.60464111851,1.39999951948704
4976.84689944337,1.39999987080054
4977.08915776822,1.39999972325027
4977.28989548211,1.39999957300526
4977.490633196,1.39999959552936
4977.6913709099,1.39999960204615
4977.89210862379,1.39999951296561
4978.09284633768,1.399999460396
4978.29358405158,1.39999948193975
4978.49432176547,1.39999953801593
4978.72176516869,1.39999937813205
4978.9492085719,1.39999968527143
4979.17665197511,1.39999974733608
4979.40409537833,1.39999989648384
4979.63153878154,1.39999994173364
4979.85898218475,1.40000010298033
4980.08642558797,1.40000004290575
4980.33413310115,1.39999938742474
4980.58184061433,1.40000032013293
4980.82954812752,1.40000025973251
4981.0772556407,1.40000011436241
4981.32496315389,1.39999990507799
4981.57267066707,1.39999974414332
4981.77401536411,1.39999957182465
4981.97536006115,1.39999958864154
4982.17670475819,1.39999959512105
4982.37804945523,1.39999951894672
4982.57939415228,1.39999944228461
4982.78073884932,1.39999947968206
4982.98208354636,1.39999954099999
4983.20995871939,1.39999937404014
4983.43783389241,1.3999996853797
4983.66570906544,1.39999975037567
4983.89358423847,1.39999990595285
4984.1214594115,1.39999995216792
4984.34933458453,1.40000011564394
4984.57720975756,1.40000005270388
4984.82483016226,1.3999993927209
4985.07245056695,1.40000031982525
4985.32007097165,1.40000025567377
4985.56769137634,1.40000010781697
4985.81531178104,1.39999989795154
4986.06293218573,1.39999973553508
4986.26813939009,1.39999957102168
4986.47334659446,1.3999995798841
4986.67855379882,1.39999958436501
4986.88376100319,1.39999950967052
4987.08896820755,1.39999943668108
4987.29417541191,1.39999947596705
4987.49938261628,1.39999954308959
4987.73384244602,1.39999936385317
4987.96830227577,1.39999973464959
4988.20276210551,1.39999982133873
4988.43722193526,1.40000000460482
4988.671681765,1.40000006216665
4988.90614159475,1.40000023783771
4989.1406014245,1.40000015876405
4989.38510756985,1.3999994112483
4989.58621461796,1.39999944908787
4989.78732166608,1.39999977036164
4989.98842871419,1.3999997150203
4990.1895357623,1.3999996995748
4990.39064281041,1.39999967460596
4990.59174985852,1.39999962749538
4990.79285690664,1.39999959759222
4991.00620990994,1.39999955574656
4991.21956291324,1.39999950622294
4991.43291591654,1.39999946973215
4991.64626891984,1.39999948126292
4991.85962192314,1.39999951503894
4992.07297492645,1.3999995497749
4992.28632792975,1.39999958968386
4992.53761604913,1.39999932247165
4992.78890416851,1.40000004458254
4992.9912873091,1.39999931685496
4993.19367044969,1.39999977272817
4993.39605359027,1.39999969193545
4993.59843673086,1.39999995079606
4993.80081987144,1.3999996093734
4994.00320301203,1.39999988451419
4994.20558615262,1.39999976534505
4994.43950659545,1.39999951515828
4994.67342703829,1.39999986843664
4994.90734748113,1.39999976084238
4995.14126792396,1.3999996336652
4995.3751883668,1.39999954318161
4995.60910880964,1.39999947292173
4995.84302925248,1.39999941704551
4996.07694969531,1.39999942296605
4996.31087013815,1.39999946784687
4996.54479058099,1.39999954810636
4996.7866901945,1.39999934477341
4997.02858980802,1.39999983237791
4997.27048942154,1.3999999738018
4997.46980607957,1.39999930254246
4997.66912273759,1.39999969745605
4997.86843939562,1.39999972460514
4998.06775605364,1.39999978124972
4998.26707271167,1.39999969864978
4998.4663893697,1.39999985545354
4998.66570602772,1.39999975622646
4998.89218428951,1.39999951604014
4999.11866255129,1.39999984401934
4999.34514081308,1.39999975860913
4999.57161907486,1.39999965241882
4999.79809733665,1.39999957382574
5000,1.39999954960416
