xt,yt,i
-1.19303282481533,-0.146266589831679,2
-1.19042502242922,0.156746508483097,2
-1.09695447165946,0.4449495755758,2
-0.888106365704135,0.724321086698443,2
-0.595922616267569,0.914631250698431,2
-0.256202276508692,0.992722368102461,2
0.0895340393005974,0.949186729307979,2
0.399117950176449,0.7894517371794,2
0.63485334715903,0.533071184869308,2
0.76806826346327,0.21131537606567,2
0.789171623428357,-0.0710461914333267,2
0.730056211677106,-0.347975076767959,2
0.595453843246337,-0.597171611974391,2
0.396162854208551,-0.798532612310154,2
0.14820927222088,-0.935767419133548,2
-0.128424432013362,-0.997732072258101,2
-0.411403873295467,-0.97934974770777,2
-0.68080449571621,-0.880443303923174,2
-0.910937603921617,-0.708883106851557,2
-1.08270062784218,-0.478854996089367,2
-1.18183063866794,-0.209420078382921,2
-1.20010381064533,0.077075648044142,2
-1.1360242717192,0.356871076380613,2
-0.994943130894335,0.606778558948669,2
-0.733741656036996,0.84287835769907,2
-0.40688756703835,0.973453763159594,2
-0.13281437157829,0.991193061447713,2
0.135628249901947,0.933544186371973,2
0.378117910602772,0.804915274692771,2
0.576313912508664,0.615083332120991,2
0.715243519114788,0.378443710072213,2
0.784414726093117,0.11290786340807,2
0.778591196935497,-0.161441185818491,2
0.698188836614748,-0.423847542967968,2
0.487535928402072,-0.719853348263969,2
0.18471763033221,-0.920828073716398,2
-0.108566069019066,-0.995796205409697,2
-0.410933752084338,-0.979280025091315,2
-0.694489117885692,-0.872734440227759,2
-0.933036570798517,-0.685934477150461,2
-1.10450889315315,-0.436088977089801,2
-1.19303282484848,-0.146266589862768,2
-1.19042502247027,0.156746508472655,2
-1.09695447169728,0.444949575586341,2
-0.888106365741839,0.724321086712321,2
-0.595922616305606,0.914631250716004,2
-0.25620227654781,0.992722368124756,2
0.0895340392599944,0.949186729337233,2
0.399117950135394,0.789451737219029,2
0.634853347121067,0.533071184923008,2
0.768068263434896,0.211315376135751,2
0.789171623412531,-0.0710461913748869,2
0.730056211666464,-0.347975076721518,2
0.595453843234727,-0.597171611937649,2
0.396162854191681,-0.798532612278955,2
0.148209272196616,-0.935767419102717,2
-0.128424432044967,-0.997732072222198,2
-0.411403873332311,-0.979349747661722,2
-0.680804495749389,-0.880443303865319,2
-0.910937603948079,-0.708883106780799,2
-1.08270062785754,-0.478854996006015,2
-1.1818306386675,-0.209420078288509,2
-1.20010381062427,0.0770756481465574,2
-1.13602427167305,0.35687107648614,2
-0.994943130819651,0.606778559050393,2
-0.733741655942374,0.842878357773075,2
-0.406887566931443,0.973453763203659,2
-0.132814371480379,0.99119306146805,2
0.135628249986995,0.93354418637526,2
0.378117910673539,0.804915274685701,2
0.576313912565849,0.615083332109656,2
0.71524351916082,0.378443710061664,2
0.784414726131755,0.112907863401982,2
0.778591196971274,-0.161441185818797,2
0.698188836652709,-0.423847542961552,2
0.487535928433807,-0.719853348268005,2
0.184717630355924,-0.920828073724457,2
-0.108566069000121,-0.995796205416575,2
-0.410933752066455,-0.979280025095549,2
-0.694489117866622,-0.872734440229377,2
-0.933036570775174,-0.685934477152298,2
-1.10450889312513,-0.436088977095353,2
-1.19303282481764,-0.146266589874369,2
-1.19042502243981,0.15674650845173,2
-1.09695447167141,0.444949575556934,2
-0.888106365715567,0.724321086685354,2
-0.595922616276641,0.914631250688492,2
-0.256202276514398,0.992722368093215,2
