w1,w2,w3,w4,w5,w6,it
-7.79221841633524,-0.213666946861035,6926.22330872418,0.856363182674208,0.207570865125793,1.39564822410008,5.19640324336736
-7.63019380265909,-0.159352372915182,6926.52766977129,0.61973586572942,0.286627551527517,1.39674970558759,5.14213377749408
-7.52603664631009,-0.0905472898599897,6926.83230829023,0.32950728217603,0.339586780709615,1.39817120505824,5.07557108974541
-7.48872613308496,-0.0134910847067311,6927.13727910135,0.0108907966389611,0.361809529118304,1.39977097650875,5.00249775775748
-7.52150290969898,0.0648446604859939,6927.4426046883,-0.308911581565294,0.35126654527459,1.40139701841667,4.92915244634443
-7.62163050935478,0.137350579008984,6927.74827183714,-0.60252427951898,0.308744886603892,1.40287733735114,4.86181362639205
-7.83503827473045,0.211442287859612,6928.14169160596,-0.900526824720783,0.213095238339621,1.40434535654074,4.79346801369699
-8.11464229134088,0.253678771077836,6928.5354301321,-1.06765730000496,0.0843990970541781,1.40511974126327,4.75513735203912
-8.33901882310364,0.260316587571322,6928.82561742531,-1.08935039113798,-0.0204832744164373,1.40517853878756,4.75016213411361
-8.55838334955522,0.245255972530714,6929.11577133518,-1.01990109549123,-0.124243092466363,1.40480893172836,4.76609003385353
-8.75424780683227,0.209639650406362,6929.40580756382,-0.863093377599955,-0.218112300345443,1.4040491657369,4.80205321513219
-8.90967444016203,0.156367026047115,6929.69565299868,-0.63073813382886,-0.293962300934648,1.40297246758286,4.85534289924443
-9.01090672342124,0.0898823325181056,6929.98525078684,-0.342214204629273,-0.345092448898011,1.40166728519015,4.92151463178778
-9.04885278649768,0.015805423049556,6930.27456425428,-0.0229293977537608,-0.36695173573301,1.40023790792724,4.99474124042414
-9.02010978986097,-0.0595698509690293,6930.56357851032,0.298263011366387,-0.357647938949143,1.39878782930471,5.06840534949897
-8.92733122835554,-0.129852912538523,6930.85230073938,0.592337165431798,-0.318132930856199,1.3974258409154,5.13585000244236
