w1,w2,w3,w4,w5,w6,it
-0.181711116385836,-0.0935258380029076,6930.81286112573,0.130807584653461,-0.254367880659099,1.39999761021215,1.11449912161179
-0.147479221889428,-0.141483454114004,6931.10221057473,0.19794866860944,-0.206470805115692,1.39999798579329,1.17326937684882
-0.100986752576514,-0.177680386570073,6931.3915600486,0.248634547826991,-0.141407980757644,1.39999796549872,1.21763598344817
-0.046098034707062,-0.199107066057693,6931.68090954262,0.278649979889699,-0.0645885705860132,1.39999801546813,1.24390923522545
0.0126237828532262,-0.203981850798473,6931.97025903909,0.285499811409622,0.0176021958238643,1.39999801564606,1.2499050625645
0.0702964606584883,-0.191899231046313,6932.25960854565,0.268614627086223,0.098330585348053,1.39999819235591,1.23512504213675
0.122125203447539,-0.163863536734439,6932.54895806768,0.229398209813602,0.17088498941586,1.39999817949103,1.20079793990967
0.171376262397597,-0.111303932726386,6932.90321086323,0.155855895082772,0.239841982037634,1.39999760983389,1.13642452868672
0.199326800113402,-0.0449054872417602,6933.25746374873,0.0629336175332301,0.27899523079015,1.39999911684163,1.05508735557267
0.203941967387341,0.0124131663923354,6933.53978874062,-0.0172914722904787,0.285485603224285,1.3999976226393,0.984864345642651
0.192414039189702,0.068734361822784,6933.82211371091,-0.0961258360560839,0.269375372094059,1.39999860626275,0.915858672707862
0.165654111151674,0.119617071184824,6934.10443869144,-0.167357018017679,0.231944728038238,1.39999847542148,0.853508253291592
0.125776661456558,0.161039385118468,6934.38676373697,-0.22534915138161,0.17614687667001,1.39999892740515,0.802746301313387
0.0759366962141968,0.189716068884178,6934.66908874691,-0.265505030184884,0.106398743337466,1.3999978770682,0.767596865118956
0.0200809101910326,0.203370718036948,6934.95141372051,-0.284636072497406,0.0282229625037409,1.3999986058405,0.750850989517744
-0.0373670202810547,0.200922260750888,6935.23373869164,-0.281230171264466,-0.0521877677440809,1.39999833652823,0.753832259300389
-0.0929789503391699,0.181998266883368,6935.52220914081,-0.254763991083954,-0.130035550443281,1.39999759588655,0.776998762918021
-0.140910326235614,0.148036122429035,6935.81067957667,-0.207246047130193,-0.197139870778669,1.39999829945916,0.818592397246778
-0.177200144034812,0.10184152968297,6936.09915004627,-0.142601083778878,-0.247955393106466,1.3999982210603,0.875177736238865
-0.198848926712163,0.0472307574154256,6936.38762053622,-0.0661696081843424,-0.278282162869754,1.39999813009723,0.942080101589099
-0.204067091269683,-0.0112836457810057,6936.67609100915,0.015731694528111,-0.285613439573869,1.39999806159876,1.01377034221453
-0.192423181946682,-0.0688660400090001,6936.96456145315,0.0963335487919093,-0.26934341478684,1.39999800641084,1.08432314339908
-0.164879390703887,-0.120757981530032,6937.25303188383,0.168975406991804,-0.230816710568127,1.39999798027901,1.14790836269787
-0.112757325474534,-0.170427995412221,6937.6071267069,0.23851734284856,-0.157888402571621,1.39999761512704,1.20878014312159
-0.0466284714744757,-0.198934292210257,6937.96122154605,0.27844771034264,-0.0653452788158808,1.39999810714691,1.24373218367658
0.0109595222878952,-0.20402844562719,6938.24506369919,0.285608271076512,0.015255166805103,1.39999760994394,1.24999999999968
0.0676560641171344,-0.192799450318684,6938.52890587086,0.26991992890737,0.0946133081164798,1.3999982282403,1.23626760517968
0.118942124031543,-0.166144615436063,6938.81274809997,0.232634730494039,0.166406316856317,1.39999843954954,1.20363094669571
0.160720195156287,-0.126192876369943,6939.09659037587,0.176731367117002,0.224894879792214,1.39999844780219,1.15469734686836
0.189641455188009,-0.0761389693085766,6939.38043260902,0.106681868657359,0.265391859717516,1.39999788679336,1.09338128431568
0.203385841044489,-0.0199888748837588,6939.66427481373,0.028093454712325,0.284648429376021,1.39999838727419,1.02459089735602
0.200853654012413,0.0377628083997355,6939.94811705158,-0.0527443006531229,0.281125218559156,1.39999847413733,0.953831606089127
0.181775306568032,0.0934224477977477,6940.23705740464,-0.130661854537945,0.25444286496245,1.39999759265066,0.885628439571017
0.147628603378958,0.141339393946491,6940.52599776336,-0.197748889343632,0.206666775487983,1.39999858679926,0.826905494895135
0.101243484948213,0.177541181768845,6940.81493818064,-0.248444317640138,0.141757731708272,1.39999858480585,0.782530529750253
0.0464645776253926,0.199026069889258,6941.10387864732,-0.278541589314321,0.0650932640497698,1.39999862838733,0.756185641732214
-0.0121667507079631,0.204012270781963,6941.39281909981,-0.285547873934887,-0.0169693354842087,1.39999840746983,0.750052867115648
-0.0697895168674105,0.192086109635734,6941.68175952724,-0.268882643719445,-0.0976255659372813,1.3999985709108,0.764640356259963
-0.121626745443404,0.164236305026876,6941.97069993435,-0.229927442911254,-0.170188663807593,1.39999832437397,0.798738809240081
-0.171026204944409,0.111847561169855,6942.32482883227,-0.156624685210211,-0.239349242909704,1.39999761289417,0.862902530256159
-0.199183690263412,0.0455622808572909,6942.67895774794,-0.0638600469346569,-0.278789222366825,1.39999862867554,0.94410171780576
-0.20398148461676,-0.0118703704180465,6942.96191409261,0.0165253160493579,-0.285533510887867,1.39999760685514,1.01446501880622
-0.1925611443512,-0.0683448097947693,6943.24487040616,0.0955756356226587,-0.269577283789362,1.39999805152823,1.0836597232131
-0.165829550118667,-0.119387801646162,6943.52782672266,0.167030104963195,-0.232183798379421,1.39999816508974,1.14620559160753
-0.125908570057008,-0.160946412711911,6943.8107830543,0.225213241324363,-0.176323482931162,1.39999801537348,1.19713473324425
-0.075970777113188,-0.189709866749772,6944.09373935804,0.265490767888994,-0.106437022602455,1.39999768614453,1.23239065073988
-0.0199880918938543,-0.203384991782486,6944.37669563867,0.284652114041054,-0.0280837453454096,1.39999792519697,1.24916305204309
0.0375860403040509,-0.200884440575509,6944.6596519398,0.281173670475312,0.0525042601448542,1.39999807643181,1.24611828415819
0.0931333166410954,-0.181920152507468,6944.94788136545,0.254650523575862,0.130263070028062,1.39999760633993,1.22290191615925
0.140999242616722,-0.147949135028538,6945.23611081127,0.207119891000155,0.197276967117468,1.39999826131264,1.18129717516515
0.177234916283849,-0.101773007369209,6945.52434030572,0.142502039873539,0.24801850126302,1.39999831708931,1.12473556817546
0.198850649494918,-0.0472003395327853,6945.81256984755,0.066127121567202,0.278297928244295,1.39999848560187,1.05788270882166
0.204062806448093,0.0112667449995251,6946.1007993966,-0.0157048747544096,0.285619351193102,1.3999983691991,0.986253133798266
0.192441150580041,0.0688045456370778,6946.38902895954,-0.096241996076579,0.269378621457875,1.39999872477049,0.915756994962276
0.164944315615721,0.120666403905015,6946.67725852932,-0.168840226446861,0.230916088810584,1.39999850335031,0.852209964184287
0.112797357363798,0.170402597180508,6947.03167125833,-0.238473125932297,0.157950780320359,1.39999760205615,0.791258561041367
0.0466134078920743,0.198940708105908,6947.38608408187,-0.278446206106903,0.0653272526134115,1.39999963707431,0.756269133018249
-0.0109762481716955,0.204030872046765,6947.66993895902,-0.285599890458322,-0.0152785294865124,1.39999761978458,0.750007335763178
-0.0676724470889354,0.1927960057923,6947.95379376665,-0.269900161128826,-0.0946426378176214,1.3999984436674,0.763749698046928
-0.11895584135515,0.166134029104669,6948.23764853822,-0.232606186196281,-0.166435197055566,1.3999982932449,0.796394038835738
-0.160729076100471,0.126174930660641,6948.52150332957,-0.176695086817415,-0.224919587083269,1.39999833523993,0.845334410177275
-0.189643547358548,0.0761145114013401,6948.80535811519,-0.106638892835296,-0.26540880491042,1.39999795903962,0.906656333486756
-0.203379362063638,0.019959532783513,6949.0892128668,-0.0280456491093715,-0.284655264377916,1.39999799361959,0.975450948073364
-0.200837237392264,-0.0377947056360938,6949.37306759948,0.0527930724975876,-0.281118380187733,1.39999803365543,1.0462110851154
-0.181711116385706,-0.0935258380042729,6949.66241704728,0.130807584656141,-0.254367880658881,1.39999761021215,1.11449912161414
-0.147479221888928,-0.141483454115101,6949.95176649628,0.197948668611604,-0.206470805115144,1.39999798579329,1.17326937685072
-0.100986752575802,-0.177680386570902,6950.24111597015,0.248634547828626,-0.141407980756984,1.39999796549872,1.2176359834496
-0.0460980347062742,-0.199107066058308,6950.53046546417,0.278649979890866,-0.0645885705854221,1.39999801546813,1.24390923522648
0.0126237828539907,-0.203981850798966,6950.81981496064,0.285499811410433,0.0176021958242681,1.39999801564606,1.24990506256521
0.0702964606591754,-0.191899231046793,6951.10916446719,0.26861462708683,0.0983305853482249,1.39999819235591,1.23512504213729
0.122125203448146,-0.163863536735013,6951.39851398922,0.229398209814167,0.170884989415833,1.39999817949103,1.20079793991017
0.171376262398282,-0.111303932727011,6951.75276678477,0.155855895083228,0.239841982037672,1.39999760983389,1.13642452868712
0.199326800114163,-0.0449054872424278,6952.10701967027,0.062933617533596,0.278995230790305,1.39999911684163,1.05508735557299
0.203941967388119,0.0124131663923755,6952.38934466216,-0.0172914722912028,0.285485603224499,1.3999976226393,0.984864345642017
0.192414039190097,0.0687343618234776,6952.67166963245,-0.0961258360577972,0.269375372093791,1.39999860626275,0.915858672706363
0.16565411115134,0.119617071185962,6952.95399461299,-0.167357018020064,0.231944728037035,1.39999847542148,0.853508253289505
0.125776661455254,0.161039385119721,6953.23631965852,-0.225349151384181,0.176146876667585,1.39999892740515,0.802746301311137
0.07593669621183,0.189716068885138,6953.51864466847,-0.265505030187042,0.106398743333723,1.3999978770682,0.767596865117066
0.0200809101876826,0.203370718037185,6953.80096964207,-0.284636072498504,0.0282229624988028,1.3999986058405,0.750850989516783
-0.0373670202851319,0.200922260750009,6954.0832946132,-0.28123017126392,-0.0521877677498546,1.39999833652823,0.753832259300867
-0.0929789503439233,0.181998266880857,6954.37176506238,-0.254763991081018,-0.130035550449815,1.39999759588655,0.776998762920591
-0.140910326240352,0.148036122424554,6954.66023549824,-0.207246047124373,-0.197139870784995,1.39999829945916,0.818592397251872
-0.177200144038707,0.101841529676452,6954.94870596785,-0.142601083770057,-0.247955393111432,1.3999982210603,0.875177736246586
-0.198848926714353,0.0472307574071211,6955.23717645781,-0.0661696081728491,-0.27828216287217,1.39999813009723,0.94208010159916
-0.204067091269388,-0.0112836457905304,6955.52564693073,0.0157316945414907,-0.285613439572683,1.39999806159876,1.01377034222624
-0.192423181943318,-0.0688660400188994,6955.81411737475,0.0963335488059864,-0.269343414781283,1.39999800641084,1.0843231434114
-0.164879390697168,-0.120757981539255,6956.10258780543,0.168975407005094,-0.230816710557834,1.39999798027901,1.14790836270951
-0.112757325463517,-0.170427995419248,6956.45668262851,0.23851734285895,-0.15788840255531,1.39999761512704,1.20878014313069
-0.0466284714599062,-0.198934292213174,6956.81077746767,0.278447710347429,-0.0653452787946495,1.39999810714691,1.24373218368077
0.0109595222996715,-0.204028445625901,6957.09461962079,0.285608271075508,0.0152551668223401,1.39999760994394,1.2499999999988
0.0676560641252431,-0.192799450315036,6957.37846179244,0.269919928903127,0.0946133081284643,1.3999982282403,1.23626760517597
0.118942124035898,-0.166144615431995,6957.66230402154,0.232634730489234,0.1664063168629,1.39999843954954,1.20363094669151
0.160720195157547,-0.126192876367198,6957.94614629743,0.176731367114038,0.224894879794299,1.39999844780219,1.15469734686576
0.18964145518744,-0.076138969308449,6958.22998853056,0.106681868658014,0.265391859716862,1.39999788679336,1.09338128431625
0.203385841043758,-0.0199888748869058,6958.51383073526,0.0280934547174879,0.284648429374954,1.39999838727419,1.02459089736054
0.200853654013324,0.0377628083934,6958.79767297309,-0.0527443006436026,0.281125218560203,1.39999847413733,0.95383160609746
0.181775306571639,0.0934224477903349,6959.08661332614,-0.130661854527054,0.254442864967104,1.39999759265066,0.88562843958055
0.147628603385838,0.141339393939072,6959.37555368485,-0.197748889332901,0.20666677549709,1.39999858679926,0.826905494904528
0.101243484958509,0.177541181762722,6959.66449410212,-0.248444317631403,0.141757731722061,1.39999858480585,0.782530529757898
0.0464645776387404,0.199026069885797,6959.95343456879,-0.278541589309504,0.0650932640677601,1.39999862838733,0.75618564173643
-0.0121667506924449,0.204012270782405,6960.24237502127,-0.285547873935743,-0.0169693354632224,1.39999840746983,0.750052867114899
-0.0697895168510697,0.192086109641019,6960.53131544869,-0.2688826437273,-0.097625565915153,1.3999985709108,0.764640356253088
-0.121626745427937,0.164236305037473,6960.82025585579,-0.229927442926758,-0.170188663786663,1.39999832437397,0.798738809226511
-0.171026204933996,0.111847561184569,6961.17438475371,-0.156624685231701,-0.239349242895777,1.39999761289417,0.862902530237348
-0.199183690259071,0.0455622808740579,6961.52851366939,-0.0638600469591869,-0.278789222361299,1.39999862867554,0.944101717784288
-0.203981484617329,-0.0118703704034278,6961.81147001407,0.0165253160277455,-0.28553351088912,1.39999760685514,1.0144650187873
-0.192561144355189,-0.0683448097834202,6962.09442632763,0.0955756356055775,-0.269577283795285,1.39999805152823,1.08365972319815
-0.165829550124394,-0.119387801638545,6962.37738264415,0.167030104951341,-0.232183798387638,1.39999816508974,1.14620559159716
-0.125908570062842,-0.160946412707832,6962.6603389758,0.225213241317523,-0.176323482939382,1.39999801537348,1.19713473323826
-0.0759707771177627,-0.189709866748463,6962.94329527955,0.265490767886146,-0.106437022608774,1.39999768614453,1.23239065073739
-0.019988091896251,-0.203384991782752,6963.22625156019,0.284652114040579,-0.0280837453485508,1.39999792519697,1.24916305204267
0.037586040304188,-0.200884440575927,6963.50920786134,0.281173670475261,0.0525042601453783,1.39999807643181,1.24611828415815
0.0931333166419356,-0.181920152507405,6963.79743728699,0.25465052357538,0.13026307002968,1.39999760633993,1.22290191615883
0.140999242618015,-0.147949135027601,6964.08566673281,0.207119890998714,0.197276967119813,1.39999826131264,1.18129717516388
0.177234916285201,-0.10177300736714,6964.37389622727,0.14250203987078,0.248018501265514,1.39999831708931,1.12473556817304
0.198850649495843,-0.0472003395295152,6964.6621257691,0.0661271215630082,0.278297928246214,1.39999848560187,1.05788270881799
0.204062806448089,0.0112667450038538,6964.95035531816,-0.0157048747598624,0.285619351193702,1.3999983691991,0.986253133793493
0.192441150578665,0.0688045456421118,6965.2385848811,-0.0962419960828247,0.269378621456515,1.39999872477049,0.915756994956809
0.164944315612665,0.120666403910224,6965.52681445088,-0.168840226453194,0.230916088806828,1.39999850335031,0.852209964178743
0.112797357359654,0.1704025971843,6965.88122717989,-0.23847312593651,0.15795078031501,1.39999760205615,0.79125856103768
0.0466134078874834,0.198940708108094,6966.23564000343,-0.278446206108802,0.0653272526073354,1.39999963707431,0.756269133016586
-0.0109762481757913,0.20403087204771,6966.51949488058,-0.285599890458473,-0.0152785294919994,1.39999761978457,0.750007335763046
-0.0676724470922453,0.192796005792364,6966.8033496882,-0.269900161127756,-0.0946426378221216,1.3999984436674,0.763749698047865
-0.118955841357553,0.166134029104259,6967.08720445977,-0.23260618619459,-0.166435197058912,1.3999982932449,0.796394038837218
-0.160729076102016,0.126174930660147,6967.37105925112,-0.1766950868157,-0.224919587085535,1.39999833523993,0.845334410178776
-0.189643547359438,0.0761145114010764,6967.65491403674,-0.106638892834051,-0.265408804911891,1.39999795903962,0.906656333487846
-0.203379362064186,0.0199595327836738,6967.93876878834,-0.028045649108906,-0.284655264379016,1.39999799361959,0.975450948073772
-0.200837237392837,-0.0377947056354638,6968.22262352102,0.0527930724971888,-0.281118380188951,1.39999803365543,1.04621108511506
-0.181711116386269,-0.0935258380040662,6968.51197296882,0.130807584656108,-0.254367880660148,1.39999761021215,1.11449912161411
-0.147479221889363,-0.141483454115286,6968.80132241782,0.197948668611881,-0.206470805116277,1.39999798579329,1.17326937685096
-0.100986752576021,-0.1776803865714,6969.09067189169,0.248634547829099,-0.141407980757838,1.39999796549872,1.21763598345002
-0.0460980347062265,-0.199107066059007,6969.38002138571,0.278649979891385,-0.0645885705859029,1.39999801546813,1.24390923522693
0.0126237828543093,-0.203981850799737,6969.66937088218,0.28549981141085,0.0176021958241927,1.39999801564606,1.24990506256558
0.0702964606597258,-0.191899231047504,6969.95872038873,0.268614627087008,0.0983305853485207,1.39999819235591,1.23512504213744
0.122125203448849,-0.163863536735551,6970.24806991076,0.229398209813985,0.170884989416408,1.39999817949103,1.20079793991001
0.171376262398939,-0.111303932727345,6970.60232270631,0.15585589508266,0.239841982038274,1.39999760983389,1.13642452868663
