t,thetadot
4950.15663607787,1.40004183918619
4950.37428291333,1.39991703376337
4950.59192974879,1.39979991352066
4950.84287614143,1.3996907362837
4951.09382253406,1.39961221466128
4951.3447689267,1.3995877223069
4951.59571531934,1.39960980148893
4951.84666171198,1.3996836898685
4952.09760810462,1.39979097777665
4952.34855449725,1.39993100914457
4952.55224990763,1.40003815711499
4952.755945318,1.40015496333964
4952.95964072837,1.40025347096252
4953.16333613875,1.40033621998269
4953.36703154912,1.40038628272928
4953.57072695949,1.40040888515854
4953.77442236987,1.40039690119453
4953.98052546559,1.40035172375842
4954.18662856132,1.40027760511789
4954.39273165704,1.40018029306382
4954.59883475277,1.40006999771306
4954.80493784849,1.39995228239117
4955.01104094421,1.39983614877427
4955.21714403994,1.39973541162478
4955.47053278529,1.39964361148982
4955.72392153063,1.39959101618255
4955.92130864012,1.39958955642428
4956.11869574961,1.39961799650568
4956.3160828591,1.39967549669666
4956.51346996859,1.39975293711542
4956.71085707808,1.39985514437508
4956.90824418757,1.39996353125809
4957.10563129706,1.4000788045318
4957.30301840655,1.40018357498989
4957.56488168231,1.40030099077317
4957.82674495806,1.40038708339739
4958.04439179353,1.40040679235386
4958.26203862899,1.40039699956925
4958.47968546446,1.40034821504839
4958.69733229992,1.40026721388619
4958.91497913538,1.40016316253379
4959.13262597085,1.40004183918619
4959.35027280631,1.39991703376336
4959.56791964178,1.39979991352065
4959.81886603441,1.3996907362837
4960.06981242704,1.39961221466128
4960.32075881967,1.3995877223069
4960.5717052123,1.39960980148892
4960.82265160493,1.39968368986848
4961.07359799756,1.39979097777662
4961.32454439019,1.39993100914454
4961.52823980058,1.40003815711497
4961.73193521096,1.40015496333962
4961.93563062135,1.40025347096252
4962.13932603173,1.4003362199827
4962.34302144212,1.40038628272929
4962.5467168525,1.40040888515856
4962.75041226289,1.40039690119454
4962.95651535862,1.40035172375842
4963.16261845436,1.40027760511788
4963.36872155009,1.4001802930638
4963.57482464582,1.40006999771304
4963.78092774155,1.39995228239114
4963.98703083729,1.39983614877424
4964.19313393302,1.39973541162475
4964.44652267836,1.3996436114898
4964.69991142371,1.39959101618254
4964.89729853318,1.39958955642429
4965.09468564266,1.3996179965057
4965.29207275214,1.39967549669668
4965.48945986162,1.39975293711543
4965.6868469711,1.39985514437509
4965.88423408057,1.39996353125809
4966.08162119005,1.40007880453179
4966.27900829953,1.40018357498987
4966.54087157529,1.40030099077315
4966.80273485104,1.40038708339738
4967.02038168651,1.40040679235385
4967.23802852197,1.40039699956925
4967.45567535743,1.40034821504839
4967.6733221929,1.40026721388619
4967.89096902836,1.4001631625338
4968.10861586382,1.4000418391862
4968.32626269929,1.39991703376337
4968.54390953475,1.39979991352066
4968.79485592739,1.3996907362837
4969.04580232004,1.39961221466128
4969.29674871268,1.3995877223069
4969.54769510532,1.39960980148892
4969.79864149796,1.3996836898685
4970.0495878906,1.39979097777665
4970.30053428324,1.39993100914458
4970.50422969361,1.400038157115
4970.70792510398,1.40015496333964
4970.91162051435,1.40025347096253
4971.11531592472,1.40033621998269
4971.31901133509,1.40038628272928
4971.52270674546,1.40040888515855
4971.72640215582,1.40039690119453
4971.93250525155,1.40035172375843
4972.13860834727,1.4002776051179
4972.344711443,1.40018029306383
4972.55081453872,1.40006999771307
4972.75691763444,1.39995228239118
4972.96302073017,1.39983614877428
4973.16912382589,1.39973541162479
4973.42251257124,1.39964361148982
4973.67590131658,1.39959101618255
4973.87328842608,1.39958955642427
4974.07067553557,1.39961799650568
4974.26806264507,1.39967549669665
4974.46544975456,1.39975293711542
4974.66283686406,1.39985514437508
4974.86022397355,1.39996353125809
4975.05761108305,1.40007880453181
4975.25499819254,1.40018357498989
4975.5168614683,1.40030099077317
4975.77872474406,1.4003870833974
4975.99637157952,1.40040679235387
