t,thetadot
4949.03627319946,1.40082000503312
4949.25288012544,1.40080936652814
4949.46948705142,1.40072476664855
4949.6860939774,1.40057406310434
4949.93543790956,1.40033699799779
4950.18478184171,1.40005857825988
4950.43412577387,1.39977346485169
4950.68346970602,1.39951597236582
4950.93281363818,1.39931682825172
4951.18215757033,1.39919921102362
4951.43150150248,1.3991779555119
4951.68084543464,1.39925565560789
4951.93018936679,1.39942339279896
4952.18284377131,1.39966089235006
4952.43549817582,1.39994692951999
4952.68815258033,1.40023584091492
4952.94080698485,1.40049562025408
4953.19346138936,1.40069307352512
4953.44611579387,1.40080472205003
4953.65396546159,1.40082185747592
4953.86181512931,1.40077009298604
4954.06966479703,1.40065358017428
4954.27751446475,1.40048176455517
4954.48536413247,1.40026941737518
4954.69321380019,1.40003472222001
4954.90106346791,1.39979706218963
4955.11660389166,1.39956775399052
4955.33214431542,1.39937848969239
4955.54768473917,1.39924423215983
4955.76322516293,1.39917815770821
4955.97876558668,1.39918553711352
4956.19430601044,1.39926716260393
4956.40984643419,1.39941406595315
4956.66043180215,1.39964920109375
4956.91101717012,1.39993158505757
4957.16160253808,1.40021926277867
4957.41218790605,1.40047974369088
4957.66277327401,1.40068114132017
4957.91335864197,1.40079937174681
4958.16394400994,1.40081969086083
4958.4145293779,1.40073999556266
4958.66511474587,1.40057012269681
4958.9174381033,1.40032988751807
4959.16976146073,1.400047435759
4959.42208481817,1.39976004647753
4959.6744081756,1.39950195771673
4959.92673153304,1.39930542344302
4960.17905489047,1.39919361711332
4960.38687979964,1.39917329661485
4960.59470470882,1.39922607784101
4960.80252961799,1.39934219863424
4961.01035452716,1.39951419116087
4961.21817943633,1.39972592972631
4961.42600434551,1.39996246756663
4961.63382925468,1.4002005809712
4961.85043618066,1.40043026139228
4962.06704310663,1.40062196063397
4962.28365003261,1.40075562672405
4962.50025695859,1.40082000503314
4962.71686388457,1.40080936652817
4962.93347081054,1.40072476664859
4963.15007773652,1.40057406310439
4963.39942166868,1.40033699799783
4963.64876560085,1.40005857825991
4963.89810953301,1.39977346485171
4964.14745346517,1.39951597236582
4964.39679739733,1.39931682825172
4964.6461413295,1.39919921102361
4964.89548526166,1.39917795551189
4965.14482919382,1.3992556556079
4965.39417312598,1.39942339279897
4965.64682753049,1.39966089235008
4965.899481935,1.39994692952001
4966.15213633951,1.40023584091493
4966.40479074402,1.40049562025409
4966.65744514853,1.40069307352512
4966.91009955304,1.40080472205003
4967.11794922076,1.40082185747591
4967.32579888849,1.40077009298603
4967.53364855621,1.40065358017427
4967.74149822393,1.40048176455515
4967.94934789165,1.40026941737515
4968.15719755937,1.40003472221998
4968.3650472271,1.3997970621896
4968.58058765086,1.39956775399049
4968.79612807462,1.39937848969237
4969.01166849838,1.39924423215981
4969.22720892214,1.39917815770821
4969.4427493459,1.39918553711354
4969.65828976966,1.39926716260397
4969.87383019342,1.39941406595322
4970.12441556138,1.39964920109383
4970.37500092935,1.39993158505766
4970.62558629731,1.40021926277875
4970.87617166527,1.40047974369094
4971.12675703323,1.40068114132021
4971.37734240119,1.40079937174682
4971.62792776915,1.40081969086081
4971.87851313711,1.40073999556262
4972.12909850508,1.40057012269675
4972.38142186251,1.40032988751799
4972.63374521994,1.40004743575893
4972.88606857737,1.39976004647746
4973.1383919348,1.39950195771668
4973.39071529224,1.39930542344299
4973.64303864967,1.39919361711332
4973.85086355883,1.39917329661485
4974.058688468,1.39922607784103
4974.26651337716,1.39934219863426
4974.47433828633,1.39951419116089
4974.68216319549,1.39972592972633
4974.88998810466,1.39996246756664
4975.09781301382,1.4002005809712
4975.3144199398,1.40043026139228
4975.53102686578,1.40062196063398
4975.74763379176,1.40075562672406
4975.96424071774,1.40082000503315
4976.18084764372,1.40080936652818
4976.3974545697,1.40072476664859
4976.61406149567,1.40057406310438
4976.86340542784,1.40033699799782
4977.11274936,1.40005857825991
4977.36209329216,1.3997734648517
4977.61143722432,1.39951597236582
4977.86078115648,1.39931682825171
4978.11012508864,1.39919921102361
4978.35946902081,1.39917795551189
4978.60881295297,1.39925565560789
4978.85815688513,1.39942339279897
4979.11081128964,1.39966089235008
4979.36346569415,1.39994692952001
4979.61612009866,1.40023584091493
4979.86877450317,1.40049562025409
4980.12142890768,1.40069307352512
4980.37408331219,1.40080472205003
4980.58193297991,1.40082185747592
4980.78978264763,1.40077009298604
4980.99763231536,1.40065358017428
4981.20548198308,1.40048176455516
4981.4133316508,1.40026941737516
4981.62118131852,1.40003472221999
4981.82903098625,1.3997970621896
4982.04457141001,1.39956775399049
4982.26011183377,1.39937848969236
4982.47565225753,1.39924423215981
4982.6911926813,1.39917815770821
4982.90673310506,1.39918553711354
4983.12227352882,1.39926716260398
