xt,yt,i
4.10687318685902,6.62555009332157,5
5.81244759025983,4.94577634506187,5
6.95703565455571,2.87212139620596,5
7.46693683896887,0.571012564280176,5
7.30722057910578,-1.78374276702018,5
6.48072711887627,-4.01351377390726,5
4.51525771399499,-6.40663565249306,5
1.73934601635742,-7.93009759528186,5
-0.618709124890479,-8.32010809284464,5
-3.03073689230496,-8.00754081723145,5
-5.27960025604623,-6.98617381567384,5
-7.14648871720822,-5.32301120526034,5
-8.43949832539079,-3.15901675013335,5
-9.02199674800371,-0.696822245709053,5
-8.83402748281508,1.82370162613239,5
-7.90127410140771,4.15739969380991,5
-6.1523390394779,6.24212438927262,5
-3.8598551632956,7.63073439609406,5
-1.29241176074617,8.20985126565834,5
1.27689559662391,7.9654135623196,5
3.60383359831135,6.96683923349356,5
5.49229896259278,5.34301461026439,5
6.80009783297946,3.25873853226827,5
7.45975301875059,0.662082411578825,5
7.25506404969545,-2.01266259772691,5
6.19212341499917,-4.50258137569807,5
4.34777908889904,-6.54271753750431,5
1.88262271436631,-7.88282384464868,5
-0.951186512640095,-8.31953689187923,5
-3.82011995556925,-7.73983356864731,5
-6.34588073963083,-6.16262949282975,5
-8.20893942107698,-3.67509467859827,5
-8.94975529863188,-1.31267538623905,5
-8.95868417280392,1.16344118588503,5
-8.23935992924419,3.52145865505887,5
-6.8715342108659,5.54703891408402,5
-4.99727449118501,7.06888473293852,5
-2.79887771547014,7.9753290864835,5
-0.473897848357966,8.2198397618035,5
1.95702113759176,7.75886835009253,5
4.10687318599671,6.62555009385372,5
5.81244758976309,4.94577634562956,5
6.95703565435438,2.87212139667571,5
7.46693683895878,0.571012564553434,5
7.30722057915378,-1.7837427670009,5
6.4807271188342,-4.01351377413509,5
4.51525771394254,-6.40663565266861,5
1.73934601631372,-7.93009759541917,5
-0.618709124936075,-8.32010809296519,5
-3.03073689233876,-8.00754081734012,5
-5.27960025606988,-6.98617381577617,5
-7.14648871721889,-5.32301120536683,5
-8.43949832538921,-3.15901675026472,5
-9.02199674800686,-0.696822245869666,5
-8.83402748284231,1.82370162593817,5
-7.90127410148558,4.15739969358108,5
-6.1523390394333,6.24212438920693,5
-3.85985516306094,7.6307343960793,5
-1.29241176032376,8.20985126556948,5
1.27689559718494,7.96541356205294,5
3.60383359892523,6.96683923297698,5
5.49229896315831,5.34301460945792,5
6.80009783337837,3.25873853117135,5
7.4597530188062,0.662082410465698,5
7.25506404943673,-2.01266259876765,5
6.19212341447025,-4.50258137658543,5
4.34777908814998,-6.5427175381776,5
1.88262271347466,-7.88282384504721,5
-0.951186513579978,-8.31953689196724,5
-3.82011995644663,-7.73983356842238,5
-6.34588074033402,-6.16262949233434,5
-8.2089394214873,-3.67509467795855,5
-8.94975529876536,-1.31267538580257,5
-8.9586841728189,1.16344118603633,5
-8.23935992931581,3.52145865492281,5
-6.87153421114998,5.54703891373682,5
-4.9972744917807,7.06888473252225,5
-2.79887771641917,7.97532908616269,5
-0.473897849615128,8.21983976175193,5
1.95702113645286,7.75886835037417,5
