xt,yt,i
0.0733525907601652,-1.96294928781288,3
-0.525168503498197,-1.95840746800207,3
-1.09533332484438,-1.77506292904915,3
-1.58482293467243,-1.42942208491795,3
-1.99036430070704,-0.872232243730557,3
-2.18036702126568,-0.209723498822241,3
-2.13176918337128,0.47767092520067,3
-1.85065738840772,1.10654172742198,3
-1.37143304862463,1.60079413205855,3
-0.752432136780121,1.90094391209437,3
-0.0686361801653425,1.97123008364918,3
0.597519905728865,1.80371695954479,3
1.16606714531047,1.41899653478763,3
1.57296120494283,0.855283468269466,3
1.75991473353087,0.185771082283989,3
1.7039231149698,-0.507194648052921,3
1.41167132938992,-1.13832509420943,3
0.91882617875404,-1.62970451063263,3
0.285869091293241,-1.92032967610024,3
-0.285165050107497,-1.98227318530213,3
-0.850309653554958,-1.87759089689087,3
-1.36184671321085,-1.61484065490758,3
-1.77646301303522,-1.2160117757499,3
-2.05898423329227,-0.714712743448282,3
-2.18543733721444,-0.153328966459179,3
-2.14514248517565,0.420619022999264,3
-1.93114696527549,0.977184218100954,3
-1.56136790674906,1.44458738068519,3
-1.06958227591228,1.78061220354292,3
-0.500517302974844,1.95511469682113,3
0.0942909673136944,1.95266973921984,3
0.66119412568464,1.77384451771285,3
1.14924275222233,1.43502532807035,3
1.56012038253276,0.881239491733345,3
1.75615012427778,0.220224448836669,3
1.71360539556484,-0.468019725445152,3
1.43744871039411,-1.1001549964266,3
0.960825446047654,-1.59942335697376,3
0.341258292469738,-1.90487505142115,3
-0.346102243128607,-1.97885267248275,3
-1.01747811265464,-1.81179255279252,3
-1.59069139945124,-1.42365221915863,3
-1.99744653636655,-0.857312586448196,3
-2.18263825242508,-0.185002292467827,3
-2.1232554932449,0.509700523861931,3
-1.82688094920208,1.14049261177662,3
-1.33063482767423,1.62924738103736,3
-0.696341118863114,1.91577056553125,3
-0.125539194605604,1.97432381211908,3
0.437734084136995,1.86687506264301,3
0.946332754379683,1.60269862266912,3
1.35780728655568,1.20410235315183,3
1.63788178587806,0.704517107226653,3
1.76323167450475,0.145701773517745,3
1.72336766691187,-0.425689326325022,3
1.50961185671893,-0.983114056824818,3
1.13917670036014,-1.4516866384896,3
0.645502281841932,-1.78862307808917,3
0.0733525908304965,-1.96294928778385,3
-0.525168503414743,-1.95840746799354,3
-1.09533332475469,-1.77506292906751,3
-1.58482293458505,-1.42942208496837,3
-1.99036430065115,-0.872232243790875,3
-2.18036702123802,-0.209723498877338,3
-2.13176918336242,0.477670925160609,3
-1.85065738840525,1.10654172740123,3
-1.37143304861725,1.60079413205369,3
-0.752432136758166,1.90094391209814,3
-0.0686361801238888,1.97123008364983,3
0.597519905788053,1.80371695952861,3
1.16606714537953,1.4189965347413,3
1.57296120499158,0.855283468212134,3
1.75991473355924,0.18577108222079,3
1.70392311497837,-0.50719464811415,3
1.41167132938175,-1.13832509426304,3
0.918826178733907,-1.62970451067425,3
0.285869091265542,-1.92032967612779,3
-0.285165050149619,-1.98227318531704,3
-0.850309653607363,-1.87759089688602,3
-1.36184671326334,-1.6148406548797,3
-1.77646301307941,-1.21601177569743,3
-2.05898423331758,-0.714712743376416,3
-2.18543733721379,-0.153328966373215,3
-2.14514248514421,0.420619023087659,3
-1.93114696520557,0.977184218191293,3
-1.56136790663855,1.44458738076166,3
-1.06958227576521,1.78061220358937,3
-0.50051730280288,1.95511469682275,3
0.0942909674974965,1.952669739167,3
0.661194125862123,1.77384451760009,3
1.14924275237359,1.43502532789824,3
1.56012038261534,0.881239491528456,3
1.75615012428873,0.220224448624297,3
1.71360539550936,-0.468019725642002,3
1.43744871028362,-1.10015499658925,3
0.9608254458977,-1.59942335708888,3
0.341258292298102,-1.90487505148111,3
-0.346102243303461,-1.97885267248556,3
-1.01747811281492,-1.81179255274162,3
-1.59069139958117,-1.4236522190626,3
-1.99744653645503,-0.857312586316617,3
-2.18263825246214,-0.185002292316831,3
-2.12325549322712,0.509700524011147,3
-1.82688094913408,1.14049261190463,3
-1.33063482756619,1.6292473811288,3
-0.69634111873177,1.91577056557402,3
-0.125539194490658,1.97432381211874,3
0.43773408422371,1.8668750626127,3
0.946332754432566,1.6026986226248,3
1.35780728657592,1.20410235310972,3
1.63788178587319,0.704517107200678,3
